row_id,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
30881,Resort Hotel,0.0,14,2016,December,50,5,1,2.0,2.0,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0.0,Transient-Party,84.0,0,0,Check-Out,1481155200
30883,Resort Hotel,0.0,14,2016,December,50,5,1,2.0,2.0,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0.0,Transient-Party,84.0,0,0,Check-Out,"December 08, 2016"
30884,Resort Hotel,0.0,14,2016,December,50,5,1,2.0,2.0,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0.0,TRANSIENT-Party,84.0,0,0,Check-Out,2016-12-08 00:00:00
30885,Resort Hotel,0.0,14S,2016,December,50,5,1,2.0,2.0,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0.0,Transient-Party,84.0,0,0,Check-Out,2016-12-08 00:00:00
30886,Resort Hotel,0.0,14,2016,December,50,5,1,2.0,2.0,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Depossit,9.0,,0.0,Transient-Party,84.0,0,0,Check-Out,2016-12-08 00:00:00
30887,Resort Hotel,0.0,14,2016,December,50,5,1,2.0,2.0,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0.0,Transient-Party,84.0,0,0,Check-Out,2016-12-08 00:00:00
30888,Resort Hotel,0.0,14,2016,December,50,5,1,2.0,2.0,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0.0,Transient-Party,5717.39,0,0,Check-Out,2016-12-08 00:00:00
30893,Resort  Hotel,0.0,14,2016,December,50,5,1,2.0,2.0,0.0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0.0,Transient-Party,84.0,0,0,Check-Out,08/12/2016
30896,Resort Hotel,0.0,14,2016,December,50,5,1,2.0,2.0,0.0,0,Undefined,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0.0,Transient-Party,84.0,0,0,Check-Out,2016-12-08 00:00:00
30897,Resort Hotel,0.0,14,2016,December,50,5,1,2.0,2.0,0.0,0,Undefined,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0.0,Transient-Party,84.0,0,0,Check-Out,2016-12-08 00:00:00
30898,Resort Hotel,0.0,80,2016,November,46,10,8,20.0,2.0,0.0,0,BB,FIN,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,,0.0,Transient,38.25,0,1,Check-Out,2016-12-08 00:00:00
30899,Resort Hotel,0.0,40,2016,December,49,1,2,5.0,2.0,0.0,0,Undefined,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Depsit,464.0,,0.0,Transient,64.0,0,0,Check-Out,2016-12-08 00:00:00
30900,Resort Hotel,0.0,40,2016,December,49,1,2,5.0,2.0,0.0,0,Undefined,FRA,unknown,TA/TO,0,0,0,A,A,0,No Deposit,464.0,,0.0,Transient,64.0,0,0,Check-Out,2016-12-08 00:00:00
30901,Resort Hotel,0.0,40,2016,December,49,1,2,5.0,2.0,0.0,0,unknown,FRA,Offline TA/TO,TA/TO,0,0,0,A,C,1,No Deposit,464.0,,0.0,Transient,64.0,0,0,Check-Out,2016-12-08 00:00:00
30902,Resort Hotel,0.0,4l0,2016,December,49,1,2,5.0,2.0,0.0,0,Undefined,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,464.0,,0.0,Transient,64.0,0,0,Check-Out,2016-12-08 00:00:00
30903,Resort Hotel,0.0,1,2016,December,50,7,0,1.0,1.0,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240.0,,0.0,Transient,73.0,0,1,Check-Out,2016-12-08 00:00:00
30904,Resort Hotel,0.0,0,2016,December,50,8,0,0.0,2.0,0.0,0,BB,PRT,Direct,Direct,1,0,0,E,E,1,No Deposit,9.0,,0.0,Transient,0.0,0,0,Check-Out,2016-12-08 00:00:00
30905,Resort Hotel,0.0,0,2016,December,51,11,0,0.0,2.0,0.0,0,BB,PRT,Direct,Direct,1,0,1,A,A,1,No Deposit,9.0,,0.0,Transient,0.0,0,0,Check-Out,2016-12-11 00:00:00
30906,Resort Hotel,0.0,40,2016,December,49,1,2,5.0,1.0,0.0,0,Undefined,FRA,Offline TA/TO,TA/TO,0,0,0,C,C,0,No Deposit,464.0,,0.0,Transient,48.0,0,0,Check-Out,2016-12-08 00:00:00
30907,Resort Hotel,0.0,33,2016,November,48,24,4,10.0,2.0,,0,Undefined,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,464.0,,0.0,Transient,66.0,0,0,Check-Out,2016-12-08 00:00:00
30908,Resort Hotel,0.0,3,2016,December,50,7,0,1.0,2.0,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0.0,,0.0,Transient,65.0,1,2,Check-Out,2016-12-08 00:00:00
30909,Resort Hotel,0.0,40,2016,December,49,1,2,5.0,2.0,0.0,0,Undefined,FRA,Offline TA/TO,TA/TO,0,0,0,A,C,1,No Deposit,464.0,,0.0,Transient,64.0,0,0,Check-Out,2016-12-08 00:00:00
30910,Resort Hotel,0.0,17,2016,December,49,1,2,5.0,2.0,0.0,0,Undefined,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,464.0,,0.0,Transient,64.0,0,0,Check-Out,"December 08, 2016"
30911,Resort Hotel,0.0,7,2016,December,50,4,2,2.0,2.0,0.0,0,BB,ESP,Direct,Direct,0,0,0,F,F,0,No Deposit,250.0,,0.0,Transient,81.75,1,0,Check-Out,2016-12-08 00:00:00
30912,Resort Hotel,0.0,9,2016,December,50,7,0,1.0,1.0,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,4016.0,Transient,60.0,1,0,Check-Out,2016-12-08 00:00:00
30913,Resort Hotel,0.0,3,2016,December,50,6,0,2.0,2.0,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,9.0,,2333.0,Transsient,60.0,0,1,Check-Out,08-Dec-2016
30914,Resort Hotel,0.0,27,2016,December,49,1,2,5.0,2.0,0.0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,464.0,,0.0,Transient,52.0,0,0,Check-Out,2016-12-08 00:00:00
30915,Resort Hotel,0.0,26,2016,December,50,4,2,2.0,2.0,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,8.0,,0.0,Transient,50.0,0,0,Check-Out,2016-12-08 00:00:00
30916,Resort Hotel,0.0,40,2016,December,49,1,2,5.0,2.0,0.0,0,Undefined,FRA,Offline TA/TO,TA/TO,0,0,0,C,C,2,No Deposit,464.0,,8405.0,TRansient,64.0,0,0,Check-Out,2016-12-08 00:00:00
30917,Resort Hotel,0.0,21,2016,December,50,7,0,1.0,2.0,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,240.0,,0.0,Transient,60.0,1,1,Check-Out,2016-12-08 00:00:00
30918,Resort Hotel,0.0,21,2016,December,50,7,0,1.0,2.0,0.0,0,BB,PRT,unknown,Direct,0,0,0,F,F,0,No Deposit,250.0,,0.0,TRAnsient,75.0,0,0,Check-Out,2016-12-08 00:00:00
30919,Resort Hotel,0.0,40,2016,December,49,1,2,5.0,1.0,0.0,0,Undefined,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,464.0,,0.0,Transient,48.0,0,0,Check-Out,2016-12-08 00:00:00
30920,Resort Hotel,0.0,49,2016,December,50,7,0,1.0,2.0,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0.0,Transient,66.0,0,2,Check-Out,08/12/2016
30921,Resort Hotel,0.0,0,2016,December,50,6,0,2.0,3.0,1.0,0,BB,LVA,Direct,Direct,0,0,0,H,H,1,No Deposit,9.0,,0.0,Transient,106.0,0,0,Check-Out,2016-12-08 00:00:00
30922,Resort Hotel,0.0,174,2016,December,50,8,1,3.0,2.0,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,F,1,No Deposit,240.0,,0.0,Transient,55.8,0,3,Check-Out,2016-12-12 00:00:00
30923,Resort Hotel,0.0,73,2016,December,50,6,0,2.0,2.0,0.0,0,BB,ZAF,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,241.0,,0.0,Transient,29.11,0,1,Check-Out,2016-12-08 00:00:00
30924,Resort Hotel,0.0,33,2016,November,48,24,4,10.0,3.0,0.0,0,Undefined,FRA,Offline TA/TO,TA/TO,0,0,0,A,C,1,No Deposit,464.0,,0.0,Transient,99.0,0,0,Check-Out,2016-12-08 00:00:00
30925,Resort Hotel,0.0,26,2016,December,50,4,2,2.0,2.0,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,8.0,,0.0,Transient,50.0,0,0,Check-Out,2016-12-08 00:00:00
30926,Resort Hotel,0.0,28,2016,December,49,1,2,5.0,2.0,,0,Undefined,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,464.0,,0.0,Trasnient,64.0,0,0,Check-Out,2016-12-08 00:00:00
30927,Resort Hotel,0.0,1S7,2016,December,49,1,2,5.0,1.0,0.0,0,Undefined,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,464.0,,0.0,Transient,48.0,0,0,Check-Out,"December 08, 2016"
30928,Resort Hotel,0.0,3,2016,December,50,5,1,3.0,1.0,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,oN Deposit,146.0,,0.0,Transient,32.0,0,0,Check-Out,2016-12-09 00:00:00
30929,Resort Hotel,0.0,10,2016,December,51,12,1,4.0,1.0,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,1,A,A,0,No Deposit,146.0,,0.0,Transient,32.0,0,0,Check-Out,2016-12-17 00:00:00
30930,Resort Hotel,0.0,50,2016,December,50,7,0,2.0,2.0,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0.0,Transient,69.0,1,1,Check-Out,2016-12-09 00:00:00
30931,Resort Hotel,0.0,0,2016,December,50,8,0,1.0,2.0,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,9.0,,0.0,Transient,61.0,0,0,Check-Out,2016-12-09 00:00:00
30932,Resort Hotel,0.0,0,2017,January,3,15,1,0.0,2.0,0.0,0,BB,PRT,Direct,Direct,1,0,1,A,A,0,No Deposit,9.0,,0.0,Transient,41.0,0,0,Check-Out,2017-01-16 00:00:00
30933,Resort Hotel,0.0,17,2016,December,50,4,2,3.0,2.0,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0.0,Transient,96.0,1,1,Check-Out,2016-12-09 00:00:00
30934,Resortt Hotel,0.0,16,2016,December,50,8,0,1.0,1.0,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0.0,Transient-Party,71.0,1,0,Check-Out,1481241600
30935,Resort Hotel,0.0,14,2016,December,50,9,0,0.0,2.0,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0.0,Transient,0.0,0,1,Check-Out,2016-12-09 00:00:00
30936,Resort Hotel,0.0,48,2016,December,50,9,0,0.0,1.0,0.0,0,Undefined,PRT,Offline TA/TO,TA/TO,0,0,0,A,C,0,NO DEposit,464.0,,0.0,Transient,0.0,0,0,Check-Out,2016-12-09 00:00:00
30937,Resort Hotel,0.0,1,2016,December,50,4,2,3.0,1.0,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,D,1,No Deposit,250.0,,0.0,Transient,52.75,0,0,Check-Out,2016-12-09 00:00:00
30938,Resort Hotel,0.0,5,2016,December,50,7,0,2.0,2.0,1.0,27,BB,PRT,Complementary,Direct,0,0,0,A,D,1,No Deposit,9.0,,0.0,Transient,0.0,0,0,Check-Out,2016-12-09 00:00:00
30939,Resrot Hotel,0.0,154,2016,December,49,3,2,4.0,2.0,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,1,No Deposit,250.0,,0.0,Transient,42.12,0,0,Check-Out,09/12/2016
30940,Resort Hotel,0.0,32,2016,December,50,6,0,3.0,2.0,0.0,0,BB,BRA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,8.0,,0.0,ransient,40.0,1,0,Check-Out,2016-12-09 00:00:00
30941,Resort Hotel,0.0,1,2016,December,50,7,0,2.0,2.0,0.0,0,BB,PRT,Complementary,Direct,0,0,0,A,D,1,No Deposit,9.0,,0.0,Transient,0.0,0,2,Check-Out,2016-12-09 00:00:00
30942,Resort Hotel,0.0,1,2016,December,50,7,0,2.0,1.0,0.0,0,BB,PRT,Complementary,Direct,0,0,0,A,D,1,No Deposit,9.0,,0.0,Transient,62.0,1,2,Check-Out,2016-12-09 00:00:00
30943,Resort Hotel,0.0,16,2016,December,50,8,0,1.0,1.0,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0.0,Transient-Party,65.0,0,0,Check-Out,2016-12-09 00:00:00
30944,Resort Hotel,0.0,16,2016,December,50,8,0,1.0,1.0,0.0,0,BB,GBR,unknown,TA/TO,0,0,0,A,D,0,No Deposit,9.0,,0.0,Transient-Party,65.0,0,0,Check-Out,2016-12-09 00:00:00
30945,Resort Hotel,0.0,16,2016,December,50,8,0,1.0,1.0,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0.0,Transient-Party,65.0,0,2,Check-Out,2016-12-09 00:00:00
30946,Resort Hotel,0.0,203,2016,December,49,2,2,932.0,2.0,0.0,0,BB,GBR,Direct,Direct,0,0,0,F,F,4,No Deposit,9.0,,0.0,Transient,66.8,0,0,Check-Out,2016-12-09 00:00:00
30947,Resort Hotel,0.0,102,2016,December,50,9,0,0.0,20.0,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,I,1,No Deposit,241.0,,0.0,Transient,0.0,0,3,Check-Out,2016-12-09 00:00:00
30948,Resort Hotel,0.0,24,2016,December,49,3,2,5.0,1.0,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0.0,Transient,55.0,0,1,Check-Out,2016-12-10 00:00:00
30949,Resort Hootel,0.0,130,2016,December,49,3,2,5.0,2.0,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,240.0,,0.0,Transient,57.1,0,1,Check-Out,12/10/2016
30950,Resort Hotel,0.0,232,2016,December,49,3,2,5.0,2.0,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,26.0,,0.0,Transient,34.11,0,0,Check-Out,2016-12-10 00:00:00
30951,Resort Hotel,0.0,7l2,2016,December,49,3,2,5.0,2.0,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,57.0,,0.0,Transiet,47.07,1,0,Check-Out,2016-12-10 00:00:00
30952,Resort Hotel,0.0,62,2016,December,50,5,1,4.0,2.0,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0.0,Transient,72.06,1,1,Check-Out,2016-12-10 00:00:00
30953,Resorrt Hotel,0.0,34O,2016,December,50,9,0,1.0,2.0,0.0,0,BB, ,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0.0,Transient,48.0,0,1,Check-Out,10/12/2016
30954,Resort Hotel,0.0,34,2016,December,50,9,0,1.0,2.0,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0.0,Transient,48.0,0,1,Check-Out,2016-12-10 00:00:00
30955,Resort Hotel,0.0,1,2016,December,50,9,0,1.0,1.0,0.0,0,BB,unknown,Direct,Direct,0,0,0,F,F,1,No Deposit,9.0,,0.0,Transient,87.0,1,0,Check-Out,12/10/2016
30956,Resort Hotel,0.0,1,2017,January,4,26,0,2.0,2.0,0.0,0,BB,PRT,Direct,Direct,1,0,1,A,D,0,No Deposit,250.0,,0.0,Tansient,52.0,1,1,Check-Out,2017-01-28 00:00:00
30957,Resort Hotel,0.0,34,2016,December,50,9,0,1.0,2.0,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,3664.0,Tranisent,66.0,0,1,Check-Out,2016-12-10 00:00:00
30958,Resort Hotel,0.0,9€,2016,December,50,8,0,2.0,2.0,0.0,0,unknown,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0.0,Transient,65.0,0,2,Check-Out,2016-12-10 00:00:00
30959,Resort Hotel,0.0,67,2016,December,50,6,0,4.0,1.0,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,1,No Deposit,250.0,,0.0,Transient,25.42,0,0,Check-Out,2016-12-10 00:00:00
30960,Resort Hotel,0.0,62,2016,December,50,4,2,4.0,20.0,0.0,0,BB,FIN,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240.0,,0.0,Transient,54.9,1,0,Check-Out,2016-12-10 00:00:00
30961,Resort Hotel,0.0,33,2016,December,50,8,0,2.0,2.0,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0.0,Transient,48.0,0,2,Check-Out,1481328000
30962,Resort Hotel,0.0,168,2016,November,48,21,5,14.0,2.0,0.0,0,HB,DEU,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0.0,Transient,86.6,0,2,Check-Out,2016-12-10 00:00:00
30963,Resort Hotel,0.0,87,2016,December,49,3,2,5.0,2.0,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,E,E,5,No Deposit,240.0,,0.0,Transient-Party,85.5,0,2,Check-Out,2016-12-10 00:00:00
30964,Resort Hotel,0.0,87,2016,December,49,3,2,5.0,2.0,1.0,26,HB,ESP,Online TA,TA/TO,0,0,0,G,G,3,No Deposit,240.0,,0.0,Transient-Party,133.0,0,3,Check-Out,2016-12-10 00:00:00
30965,Resort Hotel,0.0,87,2016,December,49,3,2,5.0,2.0,2.0,0,HB,ESP,Online TA,TA/TO,0,0,0,G,G,3,No Deposit,240.0,,0.0,Transient-Party,143.0,0,2,Check-Out,2016-12-10 00:00:00
30966,Resort Hotel,0.0,35,2016,December,50,8,0,2.0,2.0,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,,,0.0,Transient,48.0,0,1,Check-Out,2016-12-10 00:00:00
30967,Resort Hotel,0.0,14,2016,December,50,9,0,1.0,2.0,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0.0,rTansient,65.0,1,1,Check-Out,2016-12-10 00:00:00
30968,Resort Hotel,0.0,234,2016,December,50,7,0,4.0,2.0,,0,BB,GBR,Direct,Direct,0,0,0,D,D,0,NO DEPosit,250.0,,0.0,Transient,48.12,1,0,Check-Out,2016-12-11 00:00:00
30969,Resort Hotel,0.0,22,2016,December,50,8,0,3.0,2.0,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,38.0,,0.0,Transient-Party,80.0,0,0,Check-Out,2016-12-11 00:00:00
30970,Resort Hotel,0.0,82,2016,December,50,7,0,4.0,20.0,0.0,0,BB,ESP,Groups,Direct,0,0,0,A,A,0,No Deposit,9.0,,0.0,Transient-Party,33.3,0,0,Check-Out,2016-12-11 00:00:00
30971,Resort Hotel,0.0,1,2016,December,50,8,0,3.0,20.0,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,38.0,,0.0,Transient-Party,80.0,0,0,Check-Out,2016-12-11 00:00:00
30972,Resort Hotel,0.0,5,2016,December,50,8,0,3.0,1.0,0.0,0,Undefined,ESP,Complementary,TA/TO,0,0,0,A,A,1,No Deposit,38.0,,0.0,Transient-Party,0.0,0,0,Check-Out,2016-12-11 00:00:00
30973,Resort Hotel,0.0,22,2016,December,50,8,0,3.0,2.0,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,38.0,,0.0,Transient-Party,80.0,0,0,Check-Out,11/12/2016
30974,Resort Hotel,0.0,1,2016,December,50,8,0,3.0,1.0,0.0,0,Undefined,ESP,Complementary,TA/TO,0,0,0,A,A,0,No Deposit,38.0,,0.0,Transient-Party,0.0,0,0,Check-Out,2016-12-11 00:00:00
30975,esort Hotel,0.0,22,2016,December,50,8,0,3.0,2.0,0.0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,38.0,,0.0,Transient-Party,80.0,0,0,Check-Out,1481414400
30976,Resort Hotel,0.0,22,2016,December,50,8,0,3.0,20.0,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,38.0,,0.0,Transient-Party,80.0,0,0,Check-Out,2016-12-11 00:00:00
30977,Resort Hotel,0.0,35,2016,December,50,8,0,3.0,2.0,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0.0,Transient,48.0,0,1,Check-Out,2016-12-11 00:00:00
30978,Resort Hotel,0.0,66,2016,December,50,8,0,3.0,2.0,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,38.0,,44.0,Transient-Party,80.0,0,0,Check-Out,2016-12-11 00:00:00
30979,Resort Hotel,0.0,22,2016,December,50,8,0,3.0,2.0,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Depoist,38.0,,0.0,Transient-Party,80.0,0,0,Check-Out,2016-12-11 00:00:00
30980,Resort Hotel,0.0,22,2016,December,50,8,0,3.0,2.0,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,38.0,,0.0,Transient-Party,80.0,0,0,Check-Out,2016-12-11 00:00:00
30982,Resort Hotel,0.0,22,2016,December,50,8,0,3.0,2.0,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,38.0,,0.0,Transient-Party,80.0,0,0,Check-Out,12/11/2016
30984,Resort Hotel,0.0,22,2016,December,50,8,0,3.0,2.0,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,38.0,,0.0,Transieent-Party,80.0,0,0,Check-Out,2016-12-11 00:00:00
30985,Resort Hotel,0.0,22,2016,December,50,8,0,3.0,2.0,0.0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,38.0,,0.0,Transient-Party,80.0,0,0,Check-Out,12/11/2016
30986,Resort Hotel,0.0,22,2016,December,50,8,0,3.0,2.0,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,38.0,,0.0,Transient-Party,80.0,0,0,Check-Out,2016-12-11 00:00:00
30987,Resort HHotel,0.0,22,2016,December,50,8,0,3.0,2.0,0.0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,38.0,,0.0,Transient-Party,80.0,0,0,Check-Out,11-Dec-2016
30988,Resort Hotel,0.0,22,2016,December,50,8,0,3.0,2.0,,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,38.0,,0.0,Tansient-Party,80.0,0,0,Check-Out,2016-12-11 00:00:00
30991,Resort Hotel,0.0,5,2016,December,50,8,0,3.0,1.0,0.0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,38.0,,0.0,Transient-Party,56.0,0,0,Check-Out,"December 11, 2016"
30992,Resort Hotel,0.0,1,2016,December,50,8,0,3.0,2.0,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,38.0,,0.0,TRANSIENT-party,80.0,0,0,Check-Out,2016-12-11 00:00:00
30993,Resort Hotel,0.0,82,2016,December,50,7,0,4.0,2.0,0.0,0,BB,ESP,Groups,Direct,0,0,0,A,C,1,No Deposit,9.0,,0.0,Transient-Party,39.3,1,0,Check-Out,2016-12-11 00:00:00
30994,Resort Hotel,0.0,82,2016,December,50,7,0,4.0,2.0,0.0,0,BB,ESP,Groups,Direct,0,0,0,A,A,1,No Deposit,9.0,,0.0,Transient-Party,33.3,0,0,Check-Out,2016-12-11 00:00:00
30995,Resort Hotel,0.0,82,2016,December,50,7,0,4.0,1.0,0.0,0,BB,PRT,Groups,Direct,0,0,0,A,A,1,No Deposit,9.0,,0.0,Transient-Party,33.3,0,0,Check-Out,1481414400
30996,REsort hotel,0.0,2l2,2016,December,50,9,0,2.0,1.0,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0.0,Transient-Party,55.0,0,0,Check-Out,"December 11, 2016"
30997,Resort Hotel,0.0,22,2016,December,50,9,0,2.0,1.0,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0.0,Transient-Party,61.0,1,1,Check-Out,2016-12-11 00:00:00
30998,Resort Hotel,0.0,82,2016,December,50,7,0,4.0,2.0,0.0,0,BB,ESP,Groups,Direct,0,0,0,A,A,0,No Deposit,9.0,,0.0,Transient-Party,39.3,1,0,Check-Out,2016-12-11 00:00:00
30999,Resort Hotel,0.0,82S,2016,December,50,7,0,4.0,2.0,0.0,0,BB,ESP,Groups,Direct,0,0,0,A,C,0,No Deposit,9.0,,0.0,TRANSIENT-Party,33.3,0,0,Check-Out,2016-12-11 00:00:00
31000,Resort Hotel,0.0,0,2016,December,50,9,0,2.0,2.0,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,9.0,,0.0,Transient,91.0,0,1,Check-Out,2016-12-11 00:00:00
31001,Resort Hotel,0.0,20,2016,December,50,8,0,3.0,2.0,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0.0,Transietn,86.0,1,1,Check-Out,2016-12-11 00:00:00
31002,Resort Hotel,0.0,3,2016,December,50,8,0,3.0,2.0,0.0,0,HB,PRT,Direct,Direct,0,0,0,F,F,1,No Deposit,250.0,,0.0,Transient,110.0,0,0,Check-Out,2016-12-11 00:00:00
31003,Resort Hotel,0.0,17,2016,December,50,8,0,3.0,2.0,0.0,0,HB,ESP,Direct,Direct,0,0,0,E,E,1,No Deposit,250.0,,0.0,Transient,105.0,0,0,Check-Out,2016-12-11 00:00:00
31004,Resort Hotel,0.0,1,2016,December,50,10,0,1.0,2.0,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,9.0,,0.0,Transient,91.0,0,1,Check-Out,2016-12-11 00:00:00
31005,Resort Hotel,0.0,1,2016,December,49,2,2,7.0,2.0,0.0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,9.0,,0.0,Transient,76.22,0,1,Check-Out,2016-12-11 00:00:00
31006,esort Hotel,0.0,72,2016,December,50,5,1,5.0,2.0,0.0,0,BB, ,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,9.0,,0.0,Transient-Party,47.85,0,1,Check-Out,12/11/2016
31007,Resort Hotel,0.0,35,2016,December,50,8,0,3.0,1.0,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0.0,Transient,43.0,0,1,Check-Out,2016-12-11 00:00:00
