row_id,tuple_id,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
254,255,weather,NA,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
255,256,weather,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
256,257,NA,UA-2830-MCO-Clt,3:27 p.m.,3:27 p.m.,5:05 p.m.,5:17 p.m.
257,258,weather,  CO-58-DEN-IAH ,  11:25 a.m. ,11:32 a.m.,2:500 p.m.,3:31 p.m.
258,259,weeather,N/A,11:25 a.m.,11:40 a.m.,  5:25 p.m. ,4:56 p.m.
259,260,,UA-5487-SFO-MRY,10:39 a.m.,10:33 a.m.,  11:19 a.m. ,11:21 a.m.
260,261,weather,N/A,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
261,262,weather,UA--414-LAX-SFO,6:00 a.m.,5:56 a.m.,7:23 a.m.,7:17 a.m.
262,263,,  AA-3756-ORD-SLC ,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
263,264,,unknown,4:00 p.m.,4:00 p.m.,6:46 p..m.,6:28 p.m.
264,265,weather,CO-1090-BOS-IAH,9:45 am..,10:19 a.m.,1:116 p.m.,1:19 p.m.
265,266,weather,AA-346-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
266,267,weather,UA-3515-IAD-MSP,  8:15 a.m. ,8:12 a.m.,10:06 a.m.,9:56 a.m.
267,268,weather,N/A,4:15 p.m.,4:29 p.m.,7:555 p.m.,7:39 p.m.
268,269,WEather,unknown,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
269,270,weather,AA-446-DFW-PHL,11:50 a.m.,12:12 p.m.,3:50 p.m.,4:09  p.m.
270,271,unknown,  AA-466-IAH-MIA ,6:00 a.m.,6:08 a.m.,9:20 a.m.,9:05 a.m.
271,272,ewather,UA-3050-PHX-CLT,11:05 a.m.,11:30 a.m.,4:57 p.m.,5:05 p.m.
272,273,weather,CO-89-IAH-EWR,6:00 a.m.,6:02 a.m.,10:20 a.m.,10:27 a.m.
273,274,WEather,CO-1088-CLE-IAH,8:40 a.m.,8:40 a.m.,10:54 a.m.,10:56 a.m.
274,275,WEAther,AA-1886-BOS-MIA,1:045 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
275,276,weather,AA-1664-MIA-ATL,10:15 a.m.,10:18 .am.,12:10 p.m.,11:56 a.m.
276,277,weather,AA-3979-CVG-ORD,7:30 .m.,8:04a.m.,8:00 a.m.,8:06 a.mm.
277,278,weather,,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 pm.
278,279,weather,CO-1614-LAX-IAH,12:30 am.,12:41 a.m.,5:35 a.m.,5:26 .am.
279,280,unknown,AA-616-DFW-DTW,9:05 a.m.,10:10 a.m.,12:35 p.m.,1:27 p.m.
280,281,, ,11:45 a.m.,12:13 pm.,2:00 p.m.,2:10 p.m.
281,282,weather,UA-2945-PHL-CLT,12:00 a.m.,3:11 a.m.,1:45 p.m.,1:15 p.m.
282,283,  N/A ,AA-2525-DFW-MIA,7:25 a.m.,7:39 a.m.,  11:10 a.m. ,11:06 am..
283,284,weather,NNA,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27  p.m.
284,285,weather,AA-2050-ORD-MIA,10:40 a.m.,11:05 a.m.,2:45 p.m.,22:46 p.m.
285,286,weather,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
286,287,weather,CO-1561-PHX-IH,8:05 a.m.,8:00 a.m.,11:35 a.m.,11:32 a.m.
287,288,weather,AA-4307-ORD-DTW,6:45p.m.,6:55 p.m.,9:10 p.m.,8:53 p.m.
288,289,weather,AA-3-JFK-LAX,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 P.m.
289,290,,CO-1694-LAX-IAH,7:15 p.m.,7:5 p.m.,12:21 a.m.,12:221 a.m.
290,291,weather,UA-843-LAX-ORD,1:55 p.m.,2:10 p.m.,7:53 p.m.,7:58 p.m.
291,292,weather,CO-1193-EWR-MCO,9:15 a.m.,9:14 am.,12:18 p.m.,12:09 p.m.
292,293,wether,,6:00 a.m.,6:56 a.m.,7:30 a.m.,751 a.m.
293,294,weather,AA-643-MIA-ORD,7:10 a.m.,7:30 a.m.,9:35 a.m.,9:31 a.m.
294,295,weather,  UA-2906-PHL-MCO ,3:50 p.m.,4:28 p.m.,6:23 p.m.,6:38 pp.m.
295,296,weaather,N/A,4:16 p.m.,4:15 p.m.,7:35 p.m.,7:36 p.m.
296,297,weather,unknown,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
297,298,weather,CO-16-LAX-EWR,10:25 a.m.,10:20 a.m.,6:44 p.m.,6:34 p.m.
298,299,weather,UA-255-DFW-CLT,7:05 a.m.,7:05 a.m.,10:31 a.m.,10:47 a.m.
299,300,weather,AA-400-DFW-JFK,10:40 a.m.,11:01 a.m.,2:59 p.m.,3:04 p.m.
300,301,N/A,NA,1:33 p.m.,1:31 p.m.,4:31 p.m.,4:23 p.m.
301,302,weather,N/A,11:55 pm..,11:55 p.m.,  5:50 a.m. ,5:50 a.m.
302,303,,UA-233-LAX-JFK,  4:25 p.m. ,4:25 p.m.,12:29 a.m.,12:29 a.m.
303,304,weather,AA-3823--LAX-DEN,9:00 p.m.,9:00 p.m.,  12:15 a.m. ,1215 a.m.
304,305,weather,,8:25 p.m.,8:25 p.m.,1:50 p.m.,11:50 p.m.
305,306,,AA-1165-JFK-MIA,  6:59 a.m. ,7:22 a.m.,  10:34 a.m. ,10:04 a.m.
306,307,N/A,AA-431-MIA-SFO,  8:35 a.m. ,8:51 a.m.,11:50 a.m.,11:44 a.m.
307,308,weather,UA-257J-FK-SFO,2:30 p.m.,2:26 p.m.,6:15 p.m.,5:42 p.m.
308,309,weather,NA,8:29 a.m.,8:26 a.m.,9:24 a.m.,9:13 a.m.
309,310,NA,NA,1:30 p.m.,1:30 p..m,3:50 p.m.,3:50 p.m.
310,311,weather, ,2:53 p..m,3:01 p.m.,4:48 p.m.,4:59 p.m.
311,312, ,  UA-6273-YYC-SFO ,7:35 a.m.,7:27 a.m.,9:43 a.m.,8:45 a.mm.
312,313,weather,UA-858-pvg-sfo,1:45 p.m.,1:32 p.m.,8:27 a..,8:02 a.m.
313,314,  weather ,A-2704-DTW-PHX,11:5 a.m.,11:15 a.m.,1:40 p.m.,2:00 pp.m.
314,315,weather,AA-3063-SLC-LAX,8:20 p.m.,8:39 p.m.,9:20 P.m.,9:20 p.m.
315,316,NA,UA-2708-EWR-CLT,2:55 p.m.,2:55 p.m.,4:53 p.m.,4:44 p.m.
316,317,eather,UA-62-IAH-EWR,2:30 p.m.,2:48 p.m.,7:03 pp.m.,7:10 p.m.
317,318,,AA-3804-PHL-ORD,2:35 P.M.,2:44 p.m.,4:05 p.m.,3:43 p.m.
318,319, ,N/A,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43  p.m.
319,320,weather,unknown,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
320,321,,UA-2314-ATL-PHL,2:55 p.m.,2:55 p.m.,5:00 P.m.,4:47 p.m.
321,322,weather,AA-4277C-VG-JFK,12:10 p.m.,12:10 p..m.,2:15 p.m.,1:43 pp.m.
322,323,weater,,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
323,324,weather,UA-37-EDI-EWR,9:05 a.m.,8:2 a.m.,11:53 a.m.,12:09 p.m.
324,325,weather,NA,1:05 p.m.,1:19 p.m.,2:35 p.m.,3:13 p.m.
325,326,WEATher,UA-854-SFo-iah,7:53 a.m.,7:49 a.m.,1:39 p.m.,1:30 p.m.
326,327,weather, ,8:35 a.m.,8:56 A.M.,10:40 a.m.,10:16 a.m.
327,328,weather,AA-85-JFK-SFO,3:05 p.m.,3:36 p.m.,6:3 p.m.,6:43 p.m.
328,329,  weather ,A-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
329,330,N/A,CO-50-CLE-EWR,2:55 p.m.,3:331 p.m.,4:49p.m.,5:26 p.m.
330,331,weather,unknown,11:55 a.m.,1155 a.m.,6:71 p.m.,5:38 p.m.
331,332,unknoown,AA-4198-ORD-CLE,10:40 a.m.,10:54 a.m.,12:55 p.m.,12:50 p.m.
332,333,,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,7:45 a.m.,7:40 a.m.
333,334,weather,,4:00 p.m.,3:58 p.m.,7:05 .pm.,6:36 p.m.
334,335,weahter,AAA-3809-PHX-LAX,6:00 a.m.,6:10 a.m.,6:40 a.m.,6:19 a.m.
335,336,,AA-59-JFK-SFO,7:10 a.m.,7:39 a.m.,10:45 a.m.,11:12 a.m.
336,337,  weather ,  AA-222-LAX-BOS ,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
337,338,airtravelcenter,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:32 a.m.
338,339,airtravelcenter,CO-1586-IAH-MCO,7:00 p.m.,7:14 p.m.,10:15 p.m.,10:29 p.m.
339,340,airtravelcenter,AA-518-MIA-JFK,6:40 a.m.,6:54 a.m.,9:25 a.m.,9:28 a.m.
340,341,airtravelcenter,UA-397-JFK-SFO,8:00 a.m.,8:29 a.m.,11:55 a.m.,11:58 .m.
341,342,airtravelcenter,UA-3925-IAD-ORF,8:41 a.m.,8:42 a.m.,954 a.m.,9:43 a.m.
342,343,,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
343,344,airtravlcenter,,3:27 p.m.,3:27 p.m.,5:05 p.m.,5:17 p.m.
344,345,airtravelcenter,CO-58-DEN-IAH,11:25 a.m.,11:32 a.m.,2:50 p.m.,3:31 p.m.
345,346,NA,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
346,347,airtravelcenter,UA-5487-SFO-mry,10:39 a.m.,10:33 a.m.,11:19 a.m.,11:21 a.m.
347,348,, ,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
348,349,airtravelcenter,UA-414-LAX-SFO,6:00 a.m.,5:6 a.m.,7:23 a.m.,7:17 a.m.
349,350,NA,NA,12:30 a.m.,12:41 a.m.,5:35 a.m.,5:26 a.m.
350,351,airtravellcenter,UA-2726-FLL-PHL,4:00 p.m.,4:00 p.m.,  6:46 p.m. ,6:28 p.m.
351,352,,  CO-52-IAH-LAX ,7:35 a.m.,7:29 a.m.,9:21 a.m.,9:14 a.m.
352,353,NA,CO-1090-BOS-IAH,9:45 a.m.,10:19 a.m.,1:16 p.m.,1:19 p.m.
353,354,airtravelcenter,NNA,9:05  a.m.,10:10 a.m.,12:35 p.m.,1:27 p.m.
354,355,airtravelcenter,UA-3515-IAD-MSP,8:15 a.m.,8:12 a.m.,10:06 a.m.,9:56 a.m.
355,356,airtravelcenter,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
356,357,  airtravelcenter ,AA-484-DFW-MIA,4:15 p.m.,4:29 p.m.,7:55 .pm.,7:39 p.m.
357,358,airtravelcenter,AA-1886-BOS-MIA,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
358,359,airtravelcenter,CO-62-IAH-EWR,2:30 p.m.,  2:48 p.m. ,7:03 p.m.,7:10 p.m.
359,360,airtravelcenter,CO-1561-PHX-IAH,8:05 a.m.,8:00 a.m.,11:35 a.m.,11:32 a.m.
360,361,airtravelcenter,UA-2314-ATL-PHL,2:55 p.m.,2:55 p.m.,5:00 p.m.,:47 p.m.
361,362,airravelcenter,NA,11:50 a.mm.,12:12 p.m.,3:50 p.m.,4:90 p.m.
362,363,  airtravelcenter ,CO-1023-IAH-DEN,11:40 a.m.,11:56 a.m.,1:17 p.m.,1:14 p.m.
363,364,airtravelcenter,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,920 a.m.,9:05 a.m.
364,365,airtravelcenter,UA-3050-PHX-CLT,11:05 a.m.,11:30 a.m.,4:57 p.m.,5:05 .m.
365,366,airtravelcenter,CO-89-Iah-ewr,6:00 a.m.,6:02 a.m.,10:20 a.m.,10:27 a.m.
366,367,airtravelcenter,CO-1088-CLE-IAH,8:40 a.m.,8:40 a.m.,10:54 a.m.,10:56 a.m.
367,368,  airtravelcenter ,NA,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
368,369,N//A,AA-1279-DFW-PHX,  1:00 p.m. ,2:04 p.m.,2:35 p.m.,3:30 p.m.
369,370,airtravelcenter,UA-854-SFO-IAH,7:53 a.m.,7:49 a.m.,1:39 p.m.,1:30 p.m.
370,371,unknown,A-382-IAD-LAX,12:30 p..m,12:35 P.m.,  3:19 p.m. ,3:21 p.m.
371,372,airtravelcenter,AA-4344-ORD-DTW,11:45 a.m.,12:13 p.m.,2:00 p.m.,22:10 p.m.
372,373,airtravelcenter,UA-257-JFK-SFO,2:30 .pm.,2:26 p.m.,6:15 p.m.,5:42 p.m.
373,374,NA,,12:00 a.m.,3:11 a.m.,1:45 p.m.,1:15 p.m.
374,375,airtravelcenter,CO-63-EWR-IAH,5:25 p.m.,5:22 p.m.,8:22 p.m.,80:3 p.m.
375,376,airtravelcenter,CO-47-IAH-LAX,71:0 p.m.,8:25 p.m.,8:56 p..,9:52 p.m.
376,377,NA,AA-2050-ORD-MIA,10:40 a.m.,11:05 a.m.,2:445 p.m.,2:46 p.m.
377,378,airtravelcenter,Ua-248-phx-ord,12:75 p.m.,1:32 p.m.,5:15 p.m.,5:34 p.m.
378,379, , ,3:35 p.m.,3:36 p.m.,4:00 p.m.,3:33 p.mm.
379,380,airtravelcenter,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 A.M.,10:36 a.m.
380,381,NA,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
381,382,airtravelcenter,AA-4307-ORD-DTW,  6:45 p.m. ,6:55 p.m.,9:10 p.m.,8:53 p.m.
382,383,airtravelcenter,  NA ,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
383,384,airtravelcenter,CO-1694-LAX-IAH,7:15 P.m.,7:15 p.m.,12:21 a.m.,12:21 a.m.
384,385, ,,1:55 p.m.,2:10 p.m.,7:53 p.m.,7:58 p.m.
385,386,  airtravelcenter ,NA,9:15 a.m.,9:14 a.m.,12:18 p.m.,12:09 p.m.
386,387,unkknown,AA-38842-MSP-ORD,6:00 a.mm.,6:56 a.m.,7:30 a.m.,77:51 a.m.
387,388,airtravelcenter,AA-643-MIA-ORD,  7:10 a.m. ,7:30 a.m.,9:35 a.m.,9:31 a.m.
388,389,airtravelcenter,,4::55 p.m.,5:088 p.m.,8:05 p.m.,7:55 .pm.
389,390,airtravelcenter,AA-2525-DFW-MIIA,7:25 a.m.,7:39  a.m.,11:10 a..,11:06 a.m.
390,391,airtravelcenter,UA-2906-PHL-MCO,3:50 p.m.,4:28 p.m.,  6:23 p.m. ,  6:38 p.m. 
391,392,airtravelceenter,UA-938-DEN-ORD,44:16 p.m.,4:15 p.m.,7:35 p.m.,7:36 p.m.
392,393,airtravelcenter,AA-1221-mco-ord,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
393,394,  NA ,CO-16-LAX-EWR,10:25 a.m.,10:20 a.m.,  6:44 p.m. ,6:34 p.m.
394,395,airtravelcenter,UA-2515-DFW-CLT,7:05 a.m.,7:05 a.m.,1:31 a.m.,10:47 a.m.
395,396,AIRTRAVELCENTer,AA-400-DFW-JFK,10:40 a.m.,11:01 a.m.,  2:59 p.m. ,3:04 p.m.
396,397,airtravelcenter,,1:33 p.m.,1:31 p.m.,4:31 p.m.,4:23 p.m.
397,398,airtravelcenter,AA-3756-ORD-SLC,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
398,399,irtravelcenter,UA-37-EWR-MCO,1:29 p.m.,1:48 p.m.,4:17 p.m.,4:17 p.m.
399,400,airtravelcenter,AA-1522-SFO-ORD,11:55 P.m.,11:55 pp.m.,5:05 a.m.,5:50 a.m.
400,401,,  UA-233-LAX-JFK ,4:25 p.m.,4:25 p.m.,12:29 a.m.,122:29 a.m.
401,402,airtravelcenter,AA-3823-LAX-DEN,9:00 p.m.,9:00 p.m.,12:15 a.m.,12:15 A.m.
402,403,,AA-2312-DFW-DTW,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
403,404,airrtravelcenter,NA,6:59 a.m.,7:22 a.m.,10:34 a.m.,10:04 a.m.
404,405,airtravelcenter,AA-431-MIA-SFO,8:5 a.m.,8:51 a.m.,11:50 a.m.,11:44 a.m.
405,406,unknown,UA-3373-IAD-PHL,8:29 a.m.,8:26 a.m.,9:4 a.m.,9:13 a.m.
406,407,,AA-649-ORD-SNA,1:30 p.m.,1:30 p.m.,3:50 p.m.,:350 p.m.
407,408,airtravelcenter,  CO-1250-MIA-IAH ,2:53 p.m.,3:01 p.m.,4:48 p.m.,4:59 p.m.
408,409,airtravelcenter,UA-6273-YYC-SFO,7:35 a.m.,7:27 a.m.,9:43 a.m.,8:45 a.m.
409,410,airtravelcenter,UA-828-SFO-ORD,11:08 p.m.,11:08 p.m.,5:111 a.m.,5:11 a.m.
410,411,airtravelcenter,CO-4888-IAH-DAL,5:30 p.m.,5:30 p.m.,6:40 p.m.,6:40 pm.
411,412,NA,UA-858-PVG-SFO,1:45 p.m.,1:32 .pm.,8:27 a.m.,8:02 a.m.
412,413,airtravelcenter,UA-2704-DTW-PHX,11:15 a.m.,11:15 a.m.,1:40 p.m.,2:00 p.m.
413,414,airtravelcenter,AA-3063-SLC-LAX,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:200 p.m.
414,415,airtravelcenter,UA-2708-EWR-CLT,2:55 p.m.,2:55 p.m.,4:53 p.m.,4:44 p.m.
415,416,airtravelcenter,UA-62-IAH-EWR,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
416,417,airtravelcenter,UA-1500-IAH-GUA,8:55 a.m.,9:16 a.m.,11:45 a.m.,11:6 a.m.
417,418,airtravelcenter,AA-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
418,419,airtravelcenter,AA-1917-JFK-MCO,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
419,420,airtravecenter,N/A,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 am.
420,421,airtravelcenter,AA-4277-CVG-JFK,12:10 p.m.,12:1 p.m.,2:15 p.m.,1:43 p.m.
421,422,airtravelcenter,AA-2957-DFW-CVG,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
422,423,airtravelcenter,N/A,9:05 a.m.,8:52 a.m.,11:53 a.m.,12:09 p.m.
423,424,airtravelccenter,AA-789-ORD-DEN,1:05 pm.,1:19 p.m.,2:35 p.m.,3:13 p.m.
424,425,airtravelcenter,NA,8:35 a.m.,8:56 a.m.,10:40 a.m.,  10:16 a.m. 
425,426,airtravelcenter,AA-85-JFK-SFO,3:05p.m.,3:36 p.m.,630 p.m.,6:43 p.m.
426,427,airtravelcenter,AA-3979-CVG-RD,7:30 am..,8:04 a.m.,8:00 a.m.,  8:06 a.m. 
427,428,airtravelcenter,AA-3786-IAH-ORD,4:00 p.m.,4:21 p.m.,6:40 p.m.,6:15 p.m.
428,429,airtravelcenter,AA-271-MIA-LAX,  11:35 a.m. ,11:522 a.m.,2:25 p..,  2:27 p.m. 
429,430,airtravelcenter,CO-50-CLE-EWR,2:55 p.m.,3:31 p.m.,4:49 p.m.,5:26 .pm.
430,431,,UA-3099-PHX-PHL,  11:55 a.m. ,11:55 a.m.,6:17 p.m.,5:38 .m.
431,432,airtravelcenter,AA-4198-ORD-CLE,10:40 a.m.,10:54 a..m,12:55 p.m.,12:50 p.m.
432,433,airtravelcenter,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,7:45 a.m.,7:40 a.m.
433,434,airtravelcenter,CO-45-EWR-MIA,4:00 p.m.,3:58 p.m.,7:05 p.m.,6:36 p.m.
434,435,airtravelcenter,AA-3809-PHX-LAX,6:00 a.m.,6:10 .m.,6:40 a.m.,6:19 a.m.
435,436,airtravelcenter,NA,7:10 a.m.,7:39 a.m.,10:45 a.m.,11:12 a.m.
436,437,airtravelcenter,AA-222-LAX-BOS,7:10 a.m.,7:31 a.mm.,3:30 p.m.,3:14 p.m.
437,438,flightview,AA-3859-IAH-ORD,7:100 a.m.,  7:16 a.m. ,9:40 a.m.,9:2 a.m.
438,439, ,unknown,7:00 p.m.,7:14 p.m.,10:15 p.m.,10:29 p.m.
439,440,N/A,AA-518-MIAJ-FK,6:40 a.m.,6:54 a.m.,9:25 a.m.,9:28 a.m.
440,441,flightview,UA-397-JFK-SFO,8:00 a.m.,8:29a .m.,11:55 a.m.,11:58 a.m.
441,442,flightview,UA-3925-IAD-ORF,8:41 a.m.,8:4 2a.m.,9:54 a.m.,9:43 a.m.
442,443,flightview, ,7:45 p.m.,7:58 p.m.,10:30 P.m.,10:30 p.m.
443,444,flightview,AA-3-JFK-LAX,12:00 P.M.,1:11 p.m.,  3:15 p.m. ,3:16 P.m.
444,445,flightview,UA-2830-MCO-CLT,3:27 p.m.,3:27 p.m.,5:05 p.m.,5:17 p.m.
445,446,flightview,,11:25 a.m.,11:32 a.m.,2:50 p.m.,3:31 p.m.
446,447,flightview,UA-5487-SFFO-MRY,10:39 a.m.,10:33 a.m.,11:19 a.m.,11:21 a.m.
447,448,flightview,AA-204-LAX-MCO,11:25 p.m.,11:25 p.m.,  6:55 a.m. ,6:55 a.m.
448,449,flightview,N/A,6:00 a.m.,5:556 a.m.,7:23 a.m.,7:17 a.m.
449,450,NA/,CO-1614-LAX-IAH,12:30 a.m.,12:41 a.m.,5:35 a.m.,  5:26 a.m. 
450,451,flightview,  NA ,4:00 p.m.,4:00 p.m.,6:46 p.m.,6:28 p.m.
451,452, ,CO-52-IAH-LAX,7:35 a.m.,7:29 a.m.,9:21 a.m.,9:14 a.m.
452,453,flightview,CO-1090-BOS-IAH,9:45 a.m.,10:19 a.m.,1:16 p.m.,1:19 p.m.
453,454,flightview,,9:05 a.m.,10:10 a.m.,12:35 p.m.,1:27 p.m.
454,455,unknown,UA-3515-IAD-MSP,8:15 a.m.,8:12 a..m.,10:06 a.m.,9:56 a.m.
455,456,flightview,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,  9:55 a.m. ,9:45 a.m.
456,457,flightview,AA-484-DFW-MIA,4:15 p.m.,4:29 p.m.,7:55 p.m.,7:39 p.m.
457,458,flightview,AA-1886-bos-mia,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
458,459,flighhtview,CO-62-IIAH-EWR,  2:30 p.m. ,2:48 p.m.,7:03 p.m.,  7:10 p.m. 
459,460,flightview,,8:05 a.m.,8:00 a.m.,11:35 a.m.,11:32 a.m.
460,461,fightview,UA-2314-ATL-PHL,2:55 p.m.,2:55 p.m.,5:00 p.m.,4:47 p.m.
461,462,flightview,AA-446-DFW-PHL,11:5 0a.m.,12:12 pm..,3:50 p.m.,4:09 p.m.
462,463,flightview,CO-1023-IAH-DEN,11:40 a.m.,11:56 a.m.,1:17 p.m.,1:14 p.m.
463,464,flightview,,6:00 a.m.,6:08 a.m.,9:20 a.m.,9:05 a.m.
464,465,,UA-3050-PHX-CLT,11:05 a.m.,11:30 a.m.,4:57 p.m.,5:05 p.m.
465,466,flightview,CO-89-IAH-EWR,6:00 a.m.,6:02 a.m.,10:20 a.m.,10:27 a.m.
466,467,flightview,,8:40 a.m.,8:40 a.m.,10:54 a.m.,10:56 a.m.
467,468,flightview,N/A,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
468,469,flightview,AA-12779-DFW-PHX,  1:00 p.m. ,2:04 p.m.,2:35 p.m.,3:30 p.m.
469,470,flightview,UA-854-SFO-IAH,7:53 a.m.,7:49 a.m.,1:39 p.m.,1:30 p.m.
470,471,  flightview ,UA-382-IAD-LAX,123:0 p.m.,12:35 p.m.,3:19 p.m.,3:21 p.m.
471,472,flightview,AA-4344--ORD-DTW,11::45 a.m.,12:13 p.m.,2:00 p.m.,2:10 p.m.
472,473,flightview,UA-257-JFK-SOF,2:30 p.m.,2:26 p.m.,6:115 p.m.,5:42 p.m.
473,474,  flightview ,UA-2945-PHL-CLT,12:00 a.m.,3:11 a.m.,1:45 p.m.,1:15 p.m.
474,475,flightview,CO-63-EWR-IAH,5:25 p.m.,5:22 p.m.,8:22 p.m.,8:03 p.m.
475,476,flightview,N/A,7:10 p.m.,8:25 p.m.,8:56 p.m.,9:52 p.m.
476,477,flightview,AA-2050-ORD-MIA,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46p.m.
477,478,flightview,UA-248-PHX-ORD,  12:57 p.m. ,1:32 p.m.,5:15p .m.,5:34 p..m
478,479,NA,AA-4330-CVG-ORD,3:35 p.m.,3:36 p.m.,4:00 p.m.,3:33 p.m.
479,480, ,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
480,481,flightview,,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
481,482,flightview,AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,9:10 p.m.,8:53 p.m.
482,483,flightview,CO-1694-LAX-IAH,7:15 p.m.,7:15 p.m.,12:21 a.m.,12:2 1a.m.
483,484,flightview,UA-843-LAX-ORD,1:55 p.m.,2:10 p.m.,7:53 p.m.,7:58 p.m.
484,485,flightview,CO-1193-EWR-MCO,9:15 a.m.,9:14 a.m.,12:18 p.m.,12:09 p.m.
485,486,flightview, ,6:00 A.M.,6:56 a.m.,7:30 a.m.,7:51 a.m.
486,487,flightview,unknonw,7:10 a.m.,7:30 a.m.,9:3 a.m.,9:31 a.m.
487,488,flightview,N/A,4:55 p..m.,5:08 p.m.,8:05 p.m.,7:55 p.m.
488,489,flightview,UA-2906-PHL-MCO,3:50 p.m.,4:28 p.m.,6:23 p.m.,6:38 p.m.
489,490,flightview,UA-938-DEN-ORD,4:16 p.m.,4:15 p.m.,7:35 p.m.,7:36 P.M.
490,491,flightview,AA-1221-mco-ord,8:000 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
491,492,flightview,,10:25 a.m.,10:20 a.m.,6:44 p.m.,6:34 p.m.
492,493,flightview, ,7:05 a.m.,  7:05 a.m. ,10:31 a.m.,10:47 a.m.
493,494,flightview,unnknown,1040 a.m.,11:01 a.m.,2:59 p.m.,3:04 p.m.
494,495,flightview,UA-664-ORD-PHL,1:33 p.m.,1:31 p.m.,4:31 p.m.,4:23 p.m.
495,496,,AA-3756-ORD-SLC,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
496,497,flightview,UA-37-EWR-MCO,1:29 p.m.,1:48 p.m.,4:17 p.m.,4:17 p.m.
497,498,flightview,AA-1522-sfo-ord,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
498,499,flightview,  UA-233-LAX-JFK ,4:25 p..m.,4:25 p.m.,122:29 a.m.,12:29 a.m.
499,500,NA,AA-3823-LAX-DEN,9:00 p.m.,9:00  p.m.,12:15 a.m.,12:15 a.m.
500,501,flightview,AA-2312-DFW-DTW,8:25 pm..,8:25 p.m.,11:50 p.m.,11:50 p.m.
501,502,  flightview ,AA-1165-JFK-MIA,6:59 a.m.,7:22 a.m.,10:34 a.m.,10:04 aa.m.
502,503,flightview,AA-431-MIA-SFO,8:35 a.m.,8:51 a.m.,11:50 a.m.,11:44 a.m.
