row_id,index,ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
269,270,10016.0,hartselle medical center,1000 first street north,,,alabaster,al,35007,shelby,2056208100.0,acute care hospitals,voluntary non-profit - church,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,99.0,179.0,al_ami-1
270,271,10016.0,hartselle medical center,1000 first street north,,,alabaster,al,35007,shelby,2056208100.0,acute care hospitals,voluntary non-profit - church,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,97.0,208.0,al_ami-2
271,272,10016.0,hartselle medical center,1000 first street north,,,alabaster,al,35007,shelby,2056208100.0,acute care hospitals,voluntary non-profit - church,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100.0,30.0,al_ami-3
272,273,10016.0,hartselle medical center,1000 first street north,,,alabaster,al,00000,shelby,2056208100.0,acute care hospitals,voluntary non-profit - church,yes,heart attack,ami-3,heart attack patients given smoking cessation advice/counseling,100.0,98.0,al_ami-4
273,274,10016.0,hartselle medical center,1000 first street north,,,alabaster,al,35007,shelby,2056208100.0,acute care hospitals,voluntary non-profit - church,yes,heart attack,ami-3,heart attack patients given beta blocker at discharge,97.0,169.0,al_ami-5
274,275,10016.0,hartselle medical center,1000 first street north,,,alabaster,al,35007,shelby,2056208100.0,acute care hospitals,voluntary non-profit - church,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,96.0,0.0,al_ami-7a
275,276,10016.0,hartselle medical center,1000 first street north,,,alabaster,al,35007,shelby,2056208100.0,acute care hospitals,voluntary non-profit - church,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,83.0,36.0,al_ami-8a
276,277,10016.0,hartselle medical center,1000 first street north,,,alabaster,al,00000,shelby,2056208100.0,acute care hospitals,voluntary non-profit - church,yes,heart failure,hf-1,heart failure patients given discharge instructions,86.0,210.0,al_hf-1
277,278,10016.0,hartselle medical center,1000 first street north,,,unknown,al,35007,shelby,2056208100.0,acute care hospitals,voluntary non-profit - church,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,100.0,246.0,al_hf-2
278,279,10016.0,hartselle medical center,1000 first street north,,,alabaster,al,35007,shelby,2056208100.0,acute care hospitals,voluntary non-profit - church,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),97.0,71.0,al_hf-3
279,280,10016.0,hartselle medical center,1000 first street north,,,alabaster,al,00000,shelby,2056208100.0,acute care hospitals,voluntary non-profit - church,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100.0,48.0,al_hf-4
280,281,10016.0,hartselle medical center,1000 first street north,,,alabaster,al,00000,shelby,2056208100.0,acute care hospitals,voluntary non-profit - church,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,97.0,235.0,al_pn-2
281,282,10016.0,hartselle medical center,1000 first street north,,,laabaster,al,00000,shelby,2056208100.0,acute care hospitals,voluntary non-profit - church,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,100.0,110.0,al_pn-3b
282,283,10016.0,hartselle medical center,1000 first street north,,,alabaster,al,00000,shelby,2056208100.0,acute care hospitals,voluntary non-profit - church,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,100.0,131.0,al_pn-4
283,284,10016.0,hartselle medical center,1000 first street north,,,alabaster,al,35007,shelby,2056208100.0,acute care hospitals,voluntary non-profit - church,yes,pneumonia,pn-7,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,96.0,239.0,al_pn-5c
284,285,10016.0,hartselle medical center,1000 first street north,,,alabaster,al,35007,shelby,2056208100.0,acute care hospitals,voluntary non-profit - church,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),93.0,116.0,al_pn-6
285,286,10016.0,hartselle medical center,1000 first street north,,,alabaster,al,00000,shelby,2056208100.0,acute care hospitals,voluntary non-profit - church,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,92.0,199.0,al_pn-7
286,287,10016.0,hartselle medical center,1000 first street north,,,alabaster,al,35007,shelby,2056208100.0,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,89.0,96.0,al_scip-card-2
287,288,10016.0,hartselle medical center,1000 first street north,,,alabaster,al,35007,shelby,2056208100.0,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,98.0,368.0,al_scip-inf-1
288,289,10016.0,hartselle medical center,1000 first street north,,,alabaster,al,00000,shelby,2056208100.0,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,99.0,370.0,al_scip-inf-2
289,290,10016.0,southwest alabama medical center,1000 first street north,,,alabaster,al,35007,shelby,2056208100.0,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),91.0,331.0,al_scip-inf-3
290,291,10016.0,hartselle medical center,1000 first street north,,,alabaster,al,35007,shelby,2056208100.0,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,93.0,116.0,al_scip-inf-4
291,292,10016.0,hartselle medical center,1000 first street north,,,alabaster,al,35007,shelby,2056208100.0,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-inf-4,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100.0,588.0,al_scip-inf-6
292,293,10016.0,hartselle medical center,1000 first street north,,,alabaster,al,00000,shelby,2056208100.0,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-ven-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,97.0,226.0,al_scip-vte-1
293,294,10016.0,hartselle medical center,1000 first street north,,,alabaster,al,00000,shelby,2056208100.0,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-ven-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,94.0,225.0,al_scip-vte-2
294,295,10018.0,callahan eye foundation hospital,1720 university blvd,,,birmingham,al,35233,jefferson,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,96.0,58.0,al_ami-1
295,296,10018.0,callahan eye foundation hospital,1720 university blvd,,,birmingham,al,35233,jefferson,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,96.0,58.0,al_ami-2
296,297,10018.0,callahan eye foundation hospital,1720 university blvd,,,birmingham,al,35233,jefferson,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),96.0,58.0,al_ami-3
297,298,10018.0,callahan eye foundation hospital,1720 university blvd,,,birmingham,al,35233,jefferson,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-3,heart attack patients given smoking cessation advice/counseling,96.0,58.0,al_ami-4
298,299,10018.0,callahan eye foundation hospital,1720 university blvd,,,birmingham,al,35233,jefferson,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-3,heart attack patients given beta blocker at discharge,96.0,58.0,al_ami-5
299,300,10018.0,callahan eye foundation hospital,1720 university blvd,,,birmingham,al,35233,jefferson,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,96.0,58.0,al_ami-7a
300,301,10018.0,callahan eye foundation hospital,1720 university blvd,,,birmingham,al,00000,jefferson,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,96.0,58.0,al_ami-8a
301,302,10018.0,callahan eye foundation hospital,1720 university blvd,,,birmingham,la,35233,jefferson,2053258100.0,acute care hospitals,unknown,yes,heart failure,hf-1,heart failure patients given discharge instructions,96.0,58.0,al_hf-1
302,303,10018.0,callahan eye foundtaion hospital,1720 university blvd,,,birmingham,la,35233,jefferson,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,96.0,58.0,al_hf-2
303,304,10018.0,callahan eye foundation hospital,1720 university blvd,,,birmingham,al,35233,jefferson,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),96.0,58.0,al_hf-3
304,305,10018.0,callahan eye foundation hospital,1720 university blvd,,,birmingham,al,35233,jefferson,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,96.0,58.0,al_hf-4
305,306,10018.0,callahan eye foundation hospital,1720 university blvd,,,birmingham,al,35233,jefferson,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,96.0,58.0,al_pn-2
306,307,10018.0,callahan eye foundation hospital,1720 university blvd,,,birmingham,al,35233,jefferson,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,96.0,58.0,al_pn-3b
307,308,10018.0,callahan eye foundation hospital,1720 university blvd,,,birmingham,al,35233,jefferson,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,96.0,58.0,al_pn-4
308,309,10018.0,callahan eye foundation hospital,1720 university blvd,,,birmingham,al,35233,jefferson,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-7,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,96.0,58.0,al_pn-5c
309,310,10018.0,callahan eye foundation hospital,1720 university blvd,,,birmingham,al,35233,jefferson,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),96.0,58.0,al_pn-6
310,311,10018.0,callahan eye foundation hospital,1720 university blvd,,,birmingham,al,00000,jefferson,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,96.0,58.0,al_pn-7
311,312,10038.0,stringfellow memorial hospital,301 east 18th st,,,anniston,al,36201,calhoun,2562358900.0,acute care hospitals,proprietary,yes,children s asthma care,ami-2,children who received systemic corticosteroid medication (oral and iv medication that reduces inflammation and controls symptoms) while hospitalized for asthma,100.0,9.0,al_cac-2
312,313,10038.0,stringfellow memorial hospital,301 east 18th st,,,anniston,al,36201,calhoun,2562358900.0,acute care hospitals,proprietary,yes,children s asthma care,ami-3,children and their caregivers who received a home management plan of care document while hospitalized for asthma,33.0,9.0,al_cac-3
313,314,10038.0,stringfellow memorial hospital,301 east 18th st,,,anniston,al,36201,calhoun,2562358900.0,acute care hospitals,proprietary,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,98.0,81.0,al_ami-1
314,315,10038.0,stringfellow memorial hospital,301 east 18th st,,,anniston,al,36201,calhoun,2562358900.0,acute care hospitals,proprietary,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,96.0,73.0,al_ami-2
315,316,10038.0,stringfellow memorial hospital,301 east 18th st,,,anniston,al,36201,calhoun,2562358900.0,acute care hospitals,proprietary,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),93.0,14.0,al_ami-3
316,317,10038.0,stringfellow memorial hospital,301 east 18th st,,,anniston,al,36201,calhoun,2562358900.0,acute care hospitals,proprietary,yes,heart attack,ami-3,heart attack patients given smoking cessation advice/counseling,100.0,29.0,al_ami-4
317,318,10038.0,stringfellow memorial hospital,301 east 18th st,,,anniston,al,36201,calhoun,2562358900.0,acute care hospitals,proprietary,yes,heart attack,ami-3,heart attack patients given beta blocker at discharge,93.0,67.0,al_ami-5
318,319,10038.0,stringfellow memorial hospital,301 east 18th st,,,anniston,al,36201,calhoun,2562358900.0,acute care hospitals,proprietary,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,0.0,1.0,al_ami-7a
319,320,10038.0,stringfellow memorial hospital,301 east 18th st,,,anniston,al,36201,calhoun,2562358900.0,acute care hospitals,proprietary,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,87.0,15.0,al_ami-8a
320,321,10038.0,stringfellow memorial hospital,301 east 18th st,,,anniston,al,36201,calhoun,2562358900.0,acute care hospitals,proprietary,yes,heart failure,hf-1,heart failure patients given discharge instructions,87.0,142.0,al_hf-1
321,322,10038.0,stringfellow memorial hospital,301 east 18th st,,,anniston,al,36201,calhoun,2562358900.0,acute care hospitals,unknown,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,100.0,157.0,al_hf-2
322,323,10038.0,stringfellow memorial hospital,301 east 18th st,,,anniston,al,00000,calhoun,2562358900.0,acute care hospitals,proprietary,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),90.0,49.0,al_hf-3
323,324,10038.0,stringfellow memorial hospital,301 east 18th st,,,anniston,al,00000,calhoun,2562358900.0,acute care hospitals,proprietary,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100.0,41.0,al_hf-4
324,325,10038.0,stringfellow memorial hospital,301 east 18th st,,,anniston,la,00000,calhoun,2562358900.0,acute care hospitals,proprietary,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,97.0,110.0,al_pn-2
325,326,10038.0,stringfellow memorial hospital,301 east 18th st,,,anniston,al,36201,calhoun,2562358900.0,acute care hospitals,proprietary,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,100.0,102.0,al_pn-3b
326,327,10038.0,stringfellow memorial hospital,301 east 18th st,,,unknown,al,36201,calhoun,2562358900.0,acute care hospitals,proprietary,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,100.0,83.0,al_pn-4
327,328,10038.0,stringfellow memorial hospital,301 east 18th st,,,anniston,al,00000,calhoun,2562358900.0,acute care hospitals,proprietary,yes,pneumonia,pn-7,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,97.0,145.0,al_pn-5c
328,329,10038.0,stringfellow memorial hospital,301 east 18th st,,,anniston,al,00000,calhoun,2562358900.0,acute care hospitals,proprietary,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),92.0,99.0,al_pn-6
329,330,10038.0,stringfellow memorial hospital,301 east 18th st,,,anniston,al,36201,calhoun,2562358900.0,acute care hospitals,proprietary,unknown,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,91.0,87.0,al_pn-7
330,331,10038.0,stringfellow memorial hospital,301 east 18th st,,,anniston,al,36201,calhoun,2562358900.0,acute care hospitals,proprietary,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,83.0,23.0,al_scip-card-2
331,332,10055.0,stringfellow memorial hospital,4370 west main street,,,dothan,al,36305,houston,3347935000.0,acute care hospitals,proprietary,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,100.0,342.0,al_hf-2
332,333,10055.0,stringfellow memorial hospital,4370 west main street,,,dothan,al,36305,houston,3347935000.0,acute care hospitals,proprietary,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100.0,94.0,al_hf-3
333,334,10055.0,stringfellow memorial hospital,4370 west main street,,,dothan,al,00000,houston,3347935000.0,acute care hospitals,proprietary,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100.0,62.0,al_hf-4
334,335,10055.0,stringfellow memorial hospital,4370 west main street,,,dothan,al,36305,houston,3347935000.0,acute care hospitals,proprietary,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,100.0,166.0,al_pn-2
335,336,10055.0,stringfellow memorial hospital,4370 west main street,,,dothan,al,36305,houston,3347935000.0,acute care hospitals,unknown,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,100.0,152.0,al_pn-3b
336,337,10055.0,stringfellow memorial hospital,4370 west main street,,,dothan,al,36305,houston,3347935000.0,acute care hospitals,proprietary,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,100.0,77.0,al_pn-4
337,338,10055.0,stringfellow memorial hospital,4370 west main street,,,dothan,al,00000,houston,3347935000.0,acute care hospitals,proprietary,yes,pneumonia,pn-7,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,99.0,146.0,al_pn-5c
338,339,10055.0,stringfellow memorial hospital,4370 west main street,,,dothan,al,36305,houston,3347935000.0,acute care hospitals,proprietary,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),99.0,112.0,al_pn-6
339,340,10055.0,stringfellow memorial hospital,4370 west main street,,,dothan,al,36305,houston,3347935000.0,acute care hospitals,proprietary,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,99.0,128.0,al_pn-7
340,341,10055.0,stringfellow memorial hospital,4370 west main street,,,dothan,al,36305,houston,3347935000.0,acute care hospitals,proprietary,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,100.0,147.0,al_scip-card-2
341,342,10055.0,stringfellow memorial hospital,4370 west main street,,,dothan,al,36305,houston,3347935000.0,acute care hospitals,proprietary,unknown,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,100.0,950.0,al_scip-inf-1
342,343,10055.0,stringfellow memorial hospital,4370 west main street,,,dothan,al,36305,houston,3347935000.0,acute care hospitals,proprietary,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,100.0,957.0,al_scip-inf-2
343,344,10055.0,stringfellow memorial hospital,4370 west main street,,,dothan,al,36305,houston,3347935000.0,acute care hospitals,proprietary,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),99.0,882.0,al_scip-inf-3
344,345,10055.0,stringfellow memorial hospital,4370 west main street,,,dothan,al,36305,houston,3347935000.0,acute care hospitals,proprietary,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,98.0,165.0,al_scip-inf-4
345,346,10055.0,stringfellow memorial hospital,4370 west main street,,,dothan,al,00000,houston,3347935000.0,acute care hospitals,proprietary,yes,surgical infection prevention,scip-inf-4,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100.0,1295.0,al_scip-inf-6
346,347,10055.0,stringfellow memorial hospital,4370 west main street,,,dothan,al,36305,houston,3347935000.0,acute care hospitals,proprietary,yes,surgical infection prevention,scip-ven-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,100.0,497.0,al_scip-vte-1
347,348,10055.0,stringfellow memorial hospital,4370 west main street,,,dothan,al,36305,houston,3347935000.0,acute care hospitals,proprietary,yes,surgical infection prevention,scip-ven-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,100.0,497.0,al_scip-vte-2
348,349,10056.0,st vincents hospital,810 st vincents drive,,,birmingham,al,35205,jefferson,2059397000.0,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,97.0,239.0,al_ami-1
349,350,10056.0,st vincents hospital,810 st vincents drive,,,birmingham,al,35205,jefferson,2059397000.0,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,98.0,260.0,al_ami-2
350,351,10056.0,st vincents hospital,810 st vincents drive,,,birmingham,al,35205,jefferson,2059397000.0,acute care hospitals,unknown,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),85.0,41.0,al_ami-3
351,352,10056.0,st vincents hospital,810 st vincents drive,,,birmingham,al,00000,jefferson,2059397000.0,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-3,heart attack patients given smoking cessation advice/counseling,100.0,63.0,al_ami-4
352,353,10056.0,st vincents hospital,810 st vincents drive,,,birmingham,al,00000,jefferson,2059397000.0,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-3,heart attack patients given beta blocker at discharge,96.0,242.0,al_ami-5
353,354,10085.0,mizell memorial hospital,1201 7th street se,,,decatur,al,35609,morgan,2563412000.0,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-ven-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,87.0,205.0,al_scip-vte-2
354,355,10086.0,southwest alabama medical center,1530 u s highway 43,,,winfield,al,35594,marion,2054877736.0,acute care hospitals,proprietary,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,100.0,10.0,al_ami-1
355,356,10086.0,southwest alabama medical center,1530 u s highway 43,,,unknown,al,35594,marion,2054877736.0,acute care hospitals,proprietary,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,100.0,7.0,al_ami-2
356,357,10086.0,southwest alabama medical center,1530 u s highway 43,,,winfield,al,35594,marion,2054877736.0,acute care hospitals,proprietary,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100.0,2.0,al_ami-3
357,358,10086.0,southwest alabama medical center,1530 u s highway 43,,,winfield,al,35594,marion,2054877736.0,acute care hospitals,proprietary,yes,heart attack,ami-3,heart attack patients given smoking cessation advice/counseling,100.0,1.0,al_ami-4
358,359,10086.0,southwest alabama medical center,1530 u s highway 43,,,winfielld,al,35594,marion,2054877736.0,acute care hospitals,proprietary,yes,heart attack,ami-3,heart attack patients given beta blocker at discharge,100.0,8.0,al_ami-5
359,360,10086.0,southwest alabama medical center,1530 u s highway 43,,,winfield,al,35594,marion,2054877736.0,acute care hospitals,proprietary,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,0.0,1.0,al_ami-7a
360,361,10086.0,southwest alabama medical center,1530 u s highway 43,,,winfield,al,35594,marion,2054877736.0,acute care hospitals,unknown,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,96.0,0.0,al_ami-8a
361,362,10086.0,southwest alabama medical center,1530 u s highway 43,,,winfield,al,35594,marion,2054877736.0,acute care hospitals,proprietary,yes,heart failure,hf-1,heart failure patients given discharge instructions,90.0,48.0,al_hf-1
362,363,10086.0,southwest alabama medical center,1530 u s highway 43,,,winfield,al,35594,marion,2054877736.0,acute care hospitals,proprietary,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,100.0,59.0,al_hf-2
363,364,10086.0,southwest alabama medical center,1530 u s highway 43,,,winfield,al,35594,marion,2054877736.0,acute care hospitals,proprietary,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),85.0,13.0,al_hf-3
364,365,10086.0,southwest alabama medical center,1530 u s highway 43,,,winfield,la,00000,marion,2054877736.0,acute care hospitals,proprietary,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100.0,14.0,al_hf-4
365,366,10086.0,southwest alabama medical center,1530 u s highway 43,,,winfield,al,35594,marion,2054877736.0,acute care hospitals,proprietary,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,91.0,66.0,al_pn-2
366,367,10086.0,southwest alabama medical center,1530 u s highway 43,,,winfield,al,35594,marion,2054877736.0,acute care hospitals,proprietary,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,98.0,59.0,al_pn-3b
367,368,10086.0,southwest alabama medical center,1530 u s highway 43,,,winfield,al,35594,marion,2054877736.0,acute care hospitals,proprietary,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,98.0,40.0,al_pn-4
368,369,10086.0,southwest alabama medical center,1530 u s highway 43,,,winfield,al,35594,marion,2054877736.0,acute care hospitals,proprietary,yes,pneumonia,pn-7,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,100.0,85.0,al_pn-5c
369,370,10086.0,southwest alabama medical center,1530 u s highway 43,,,winfield,al,35594,marion,2054877736.0,acute care hospitals,proprietary,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),100.0,62.0,al_pn-6
370,371,10086.0,southwest alabama medical center,1530 u s highway 43,,,winfield,al,00000,marion,2054877736.0,acute care hospitals,proprietary,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,82.0,45.0,al_pn-7
371,372,10086.0,southwest alabama medical center,1530 u s highway 43,,,winfield,al,35594,marion,2054877736.0,acute care hospitals,proprietary,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,89.0,19.0,al_scip-card-2
372,373,10086.0,southwest alabama medical center,1530 u s highway 43,,,winfield,al,35594,marion,2054877736.0,acute care hospitals,proprietary,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,98.0,102.0,al_scip-inf-1
373,374,10086.0,southwest alabama medical center,1530 u s highway 43,,,winfield,al,00000,marion,2054877736.0,acute care hospitals,proprietary,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,99.0,103.0,al_scip-inf-2
374,375,10086.0,southwest alabama medical center,1530 u s highway 43,,,winfield,al,35594,marion,2054877736.0,acute care hospitals,proprietary,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),94.0,98.0,al_scip-inf-3
375,376,10086.0,southwest alabama medical center,1530 u s highway 43,,,winfield,al,35594,marion,2054877736.0,acute care hospitals,proprietary,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,96.0,0.0,al_scip-inf-4
376,377,10086.0,southwest alabama medical center,1530 u s highway 43,,,winfield,al,00000,marion,2054877736.0,acute care hospitals,proprietary,yes,surgical infection prevention,scip-inf-4,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100.0,146.0,al_scip-inf-6
377,378,10086.0,southwest alabama medical center,1530 u s highway 43,,,winfield,al,35594,marion,2054877736.0,acute care hospitals,proprietary,yes,surgical infection prevention,scip-ven-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,95.0,58.0,al_scip-vte-1
378,379,10086.0,southwest alabama medical center,1530 u s highway 43,,,winfield,al,35594,marion,2054877736.0,acute care hospitals,proprietary,yes,surgical infection prevention,scip-ven-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,95.0,58.0,al_scip-vte-2
379,380,10087.0,southwest alabama medical center,2451 fillingim street,,,mobile,al,36617,mobile,2514717110.0,acute care hospitals,government - state,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,99.0,86.0,al_ami-1
