row_id,tuple_id,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
379,380,airtravelcenter,AA-1434-DFW-MCO,07:15,07:21,10:35,10:36
380,381,aa,AA-1640-MIA-MCO,18:30,18:30,19:25,19:25
381,382,airtravelcenter,AA-4307-ORD-DTW,18:45,18:55,21:10,20:53
382,383,airtravelcenter,NA,12:00,12:11,15:15,15:16
383,384,airtravelcenter,CO-1694-LAX-IAH,19:15,19:15,00:21,00:21
384,385, ,unknown,13:55,14:10,19:53,19:58
385,386,  airtravelcenter ,unknown,09:15,09:14,12:18,12:09
386,387,unkknown,AA-38842-MSP-ORD,6:00 a.mm.,06:56,07:30,77:51 a.m.
387,388,airtravelcenter,AA-643-MIA-ORD,07:10,07:30,09:35,09:31
388,389,airtravelcenter,unknown,4::55 p.m.,5:088 p.m.,20:05,7:55 .pm.
389,390,airtravelcenter,AA-2525-DFW-MIIA,07:25,07:39,11:10 a..,11:06
390,391,airtravelcenter,UA-2906-PHL-MCO,15:50,16:28,18:23,18:38
391,392,airtravelceenter,UA-938-DEN-ORD,44:16 p.m.,16:15,19:35,19:36
392,393,airtravelcenter,AA-1221-mco-ord,20:00,20:23,21:45,21:53
393,394,  NA ,CO-16-LAX-EWR,10:25,10:20,18:44,18:34
394,395,airtravelcenter,UA-2515-DFW-CLT,07:05,07:05,01:31,10:47
395,396,AIRTRAVELCENTer,AA-400-DFW-JFK,10:40,11:01,14:59,15:04
396,397,airtravelcenter,unknown,13:33,13:31,16:31,16:23
397,398,airtravelcenter,AA-3756-ORD-SLC,12:15,12:41,14:45,14:50
398,399,irtravelcenter,UA-37-EWR-MCO,13:29,13:48,16:17,16:17
399,400,airtravelcenter,AA-1522-SFO-ORD,23:55,11:55 pp.m.,05:05,05:50
400,401,aa,UA-233-LAX-JFK,16:25,16:25,00:29,122:29 a.m.
401,402,airtravelcenter,AA-3823-LAX-DEN,21:00,21:00,00:15,00:15
402,403,aa,AA-2312-DFW-DTW,20:25,20:25,23:50,23:50
403,404,airrtravelcenter,unknown,06:59,07:22,10:34,10:04
404,405,airtravelcenter,AA-431-MIA-SFO,08:05,08:51,11:50,11:44
405,406,unknown,UA-3373-IAD-PHL,08:29,08:26,09:04,09:13
406,407,aa,AA-649-ORD-SNA,13:30,13:30,15:50,:350 p.m.
407,408,airtravelcenter,CO-1250-MIA-IAH,14:53,15:01,16:48,16:59
408,409,airtravelcenter,UA-6273-YYC-SFO,07:35,07:27,09:43,08:45
409,410,airtravelcenter,UA-828-SFO-ORD,23:08,23:08,5:111 a.m.,05:11
410,411,airtravelcenter,CO-4888-IAH-DAL,17:30,17:30,18:40,6:40 pm.
411,412,aa,UA-858-PVG-SFO,13:45,1:32 .pm.,08:27,08:02
412,413,airtravelcenter,UA-2704-DTW-PHX,11:15,11:15,13:40,14:00
413,414,airtravelcenter,AA-3063-SLC-LAX,20:20,20:39,21:20,9:200 p.m.
414,415,airtravelcenter,UA-2708-EWR-CLT,14:55,14:55,16:53,16:44
415,416,airtravelcenter,UA-62-IAH-EWR,14:30,14:48,19:03,19:10
416,417,airtravelcenter,UA-1500-IAH-GUA,08:55,09:16,11:45,11:06
417,418,airtravelcenter,AA-3804-PHL-ORD,14:35,14:44,16:05,15:43
418,419,airtravelcenter,AA-1917-JFK-MCO,14:55,15:27,17:55,17:43
419,420,airtravecenter,unknown,07:15,07:22,11:35,11:06 am.
420,421,airtravelcenter,AA-4277-CVG-JFK,12:10,12:01,14:15,13:43
421,422,airtravelcenter,AA-2957-DFW-CVG,07:55,08:04,11:05,11:01
422,423,airtravelcenter,unknown,09:05,08:52,11:53,12:09
423,424,airtravelccenter,AA-789-ORD-DEN,1:05 pm.,13:19,14:35,15:13
424,425,airtravelcenter,unknown,08:35,08:56,10:40,10:16
425,426,airtravelcenter,AA-85-JFK-SFO,15:05,15:36,630 p.m.,18:43
426,427,airtravelcenter,AA-3979-CVG-RD,7:30 am..,08:04,08:00,08:06
427,428,airtravelcenter,AA-3786-IAH-ORD,16:00,16:21,18:40,18:15
428,429,airtravelcenter,AA-271-MIA-LAX,11:35,11:522 a.m.,2:25 p..,14:27
429,430,airtravelcenter,CO-50-CLE-EWR,14:55,15:31,16:49,5:26 .pm.
430,431,aa,UA-3099-PHX-PHL,11:55,11:55,18:17,5:38 .m.
431,432,airtravelcenter,AA-4198-ORD-CLE,10:40,10:54 a..m,12:55,12:50
432,433,airtravelcenter,AA-404-MIA-MCO,06:45,06:57,07:45,07:40
433,434,airtravelcenter,CO-45-EWR-MIA,16:00,15:58,19:05,18:36
434,435,airtravelcenter,AA-3809-PHX-LAX,06:00,6:10 .m.,06:40,06:19
435,436,airtravelcenter,unknown,07:10,07:39,10:45,11:12
436,437,airtravelcenter,AA-222-LAX-BOS,07:10,7:31 a.mm.,15:30,15:14
437,438,flightview,AA-3859-IAH-ORD,7:100 a.m.,07:16,09:40,09:02
438,439, ,unknown,19:00,19:14,22:15,22:29
439,440,aa,AA-518-MIAJ-FK,06:40,06:54,09:25,09:28
440,441,flightview,UA-397-JFK-SFO,08:00,8:29a .m.,11:55,11:58
441,442,flightview,UA-3925-IAD-ORF,08:41,8:4 2a.m.,09:54,09:43
442,443,flightview,unknown,19:45,19:58,22:30,22:30
443,444,flightview,AA-3-JFK-LAX,12:00,13:11,15:15,15:16
444,445,flightview,UA-2830-MCO-CLT,15:27,15:27,17:05,17:17
445,446,flightview,unknown,11:25,11:32,14:50,15:31
446,447,flightview,UA-5487-SFFO-MRY,10:39,10:33,11:19,11:21
447,448,flightview,AA-204-LAX-MCO,23:25,23:25,06:55,06:55
448,449,flightview,unknown,06:00,5:556 a.m.,07:23,07:17
449,450,NA/,CO-1614-LAX-IAH,00:30,00:41,05:35,05:26
450,451,flightview,NA,16:00,16:00,18:46,18:28
451,452, ,CO-52-IAH-LAX,07:35,07:29,09:21,09:14
452,453,flightview,CO-1090-BOS-IAH,09:45,10:19,13:16,13:19
453,454,flightview,unknown,09:05,10:10,12:35,13:27
454,455,unknown,UA-3515-IAD-MSP,08:15,8:12 a..m.,10:06,09:56
455,456,flightview,AA-3468-CVG-MIA,07:00,07:25,09:55,09:45
456,457,flightview,AA-484-DFW-MIA,16:15,16:29,19:55,19:39
457,458,flightview,AA-1886-bos-mia,10:45,10:55,14:20,13:40
458,459,flightview,CO-62-IIAH-EWR,14:30,14:48,19:03,19:10
459,460,flightview,unknown,08:05,08:00,11:35,11:32
460,461,flightview,UA-2314-ATL-PHL,14:55,14:55,17:00,16:47
461,462,flightview,AA-446-DFW-PHL,11:5 0a.m.,12:12 pm..,15:50,16:09
462,463,flightview,CO-1023-IAH-DEN,11:40,11:56,13:17,13:14
463,464,flightview,unknown,06:00,06:08,09:20,09:05
464,465,aa,UA-3050-PHX-CLT,11:05,11:30,16:57,17:05
465,466,flightview,CO-89-IAH-EWR,06:00,06:02,10:20,10:27
466,467,flightview,unknown,08:40,08:40,10:54,10:56
467,468,flightview,unknown,10:15,10:18,12:10,11:56
468,469,flightview,AA-12779-DFW-PHX,13:00,14:04,14:35,15:30
469,470,flightview,UA-854-SFO-IAH,07:53,07:49,13:39,13:30
470,471,flightview,UA-382-IAD-LAX,123:0 p.m.,12:35,15:19,15:21
471,472,flightview,AA-4344--ORD-DTW,11::45 a.m.,12:13,14:00,14:10
472,473,flightview,UA-257-JFK-SOF,14:30,14:26,6:115 p.m.,17:42
473,474,flightview,UA-2945-PHL-CLT,00:00,03:11,13:45,13:15
474,475,flightview,CO-63-EWR-IAH,17:25,17:22,20:22,20:03
475,476,flightview,unknown,19:10,20:25,20:56,21:52
476,477,flightview,AA-2050-ORD-MIA,10:40,11:05,14:45,14:46
477,478,flightview,UA-248-PHX-ORD,12:57,13:32,5:15p .m.,5:34 p..m
478,479,aa,AA-4330-CVG-ORD,15:35,15:36,16:00,15:33
479,480, ,AA-1434-DFW-MCO,07:15,07:21,10:35,10:36
480,481,flightview,unknown,18:30,18:30,19:25,19:25
481,482,flightview,AA-4307-ORD-DTW,18:45,18:55,21:10,20:53
482,483,flightview,CO-1694-LAX-IAH,19:15,19:15,00:21,12:2 1a.m.
483,484,flightview,UA-843-LAX-ORD,13:55,14:10,19:53,19:58
484,485,flightview,CO-1193-EWR-MCO,09:15,09:14,12:18,12:09
485,486,flightview,unknown,06:00,06:56,07:30,07:51
486,487,flightview,unknonw,07:10,07:30,09:03,09:31
487,488,flightview,unknown,4:55 p..m.,17:08,20:05,19:55
488,489,flightview,UA-2906-PHL-MCO,15:50,16:28,18:23,18:38
489,490,flightview,UA-938-DEN-ORD,16:16,16:15,19:35,19:36
490,491,flightview,AA-1221-mco-ord,8:000 p.m.,20:23,21:45,21:53
491,492,flightview,unknown,10:25,10:20,18:44,18:34
492,493,flightview,unknown,07:05,07:05,10:31,10:47
493,494,flightview,unnknown,1040 a.m.,11:01,14:59,15:04
494,495,flightview,UA-664-ORD-PHL,13:33,13:31,16:31,16:23
495,496,aa,AA-3756-ORD-SLC,12:15,12:41,14:45,14:50
496,497,flightview,UA-37-EWR-MCO,13:29,13:48,16:17,16:17
497,498,flightview,AA-1522-sfo-ord,23:55,23:55,05:50,05:50
498,499,flightview,UA-233-LAX-JFK,4:25 p..m.,16:25,122:29 a.m.,00:29
499,500,aa,AA-3823-LAX-DEN,21:00,21:00,00:15,00:15
500,501,flightview,AA-2312-DFW-DTW,8:25 pm..,20:25,23:50,23:50
501,502,flightview,AA-1165-JFK-MIA,06:59,07:22,10:34,10:04 aa.m.
502,503,flightview,AA-431-MIA-SFO,08:35,08:51,11:50,11:44
503,504,flightview,UA-3373-IAD-PHL,08:29,08:26,09:24,09:13
504,505,flightview,AA-649-ORD-SNA,1:30 .m.,13:30,15:50,15:50
505,506,aa,CO-1250-MIA-IAH,14:53,15:01,16:48,16:59
506,507,flightview,unknown,07:35,07:27,09:43,08:45
507,508,flightview,UA-828-SFO-ORD,23:08,23:08,05:11,05:11
508,509,flightview,unknown,17:30,17:30,18:40,18:40
509,510,flightview,UA-858-PVG-SFO,13:45,13:32,08:27,08:02
510,511,flightview,unknown,11:15,11:15,13:40,14:00
511,512,flightview,AA-3063-SLC-LAX,20:20,20:39,21:20,21:20
512,513,unknown,UA-2708-ewr-clt,14:55,14:55,16:53,:444 p.m.
513,514,flightview,UA-62-IAH-EWR,14:30,14:48,19:03,19:10
514,515,flightview,unknown,88:55 a.m.,09:16,11:45,11:56
515,516,flightview,unknown,14:35,14:44,16:05,34:3 p.m.
516,517,flightview,AA-1917-JFK-MCO,14:55,15:27,17:55,17:43
517,518,flightview,AA-2268-PHX-ORD,07:15,07:22,11:35,11:06
518,519,flightview,unknown,12:10,12:10,14:15,13:43
519,520,flightview,AA-2957-DFW-CVVG,07:55,8:04 am..,11:055 a.m.,11:01
520,521,flightview,UA-37EDI-EWR,09:05,08:52,11:53 a..m,12:09
521,522,flightview,AA-789-ORD-DEN,13:05,1:19p .m.,23:5 p.m.,15:13
522,523,flightview,AA-415-BOS-ORD,08:35,08:56,10:40,10:16
523,524,flightview,AA-85-JFK-SFO,15:05,15:36,18:30,18:43
524,525,flightview,A-3979-CVG-ORD,07:30,08:04,08:00,08:06
525,526,flightview,AA-1544-SAN-ORD,11:25,11:40,17:25,16:56
526,527, ,AA-3786-IAH-ORD,16:00,16:12,18:40,18:15
527,528,flightview,AA-271-MIA-LAX,11:35,11:52,14:25,14:27
528,529,flightview,AA-2525-DFW-MIA,07:25,07:39,11:10,11:06
529,530,flightview,CO-50-CLE-EWR,14:55,15:31,16:49,17:26
530,531,flightview,UA-3099-PHX-PHL,11:55,11:55,18:17,17:38
531,532,aa,AA-4198-ORD-CLE,10:40,10:54,12:55,12:50
532,533,flightview,unknown,06:45,06:57,7:45 a..m.,07:40
533,534,flightview,CO-45-EWR-MIA,16:00,15:58,19:05,18:36
534,535,flightview,AA-3809-PHX-LAX,600 a.m.,:10 a.m.,06:40,06:19
535,536,flightview,AA-59-JFK-SFO,07:10,07:39,110:45 a.m.,11:12 a..m.
536,537, ,unknown,7:100 a.m.,07:31,15:30,15:14
537,538,flights,AA-3859-IAH-ORD,07:10,07:16,09:40,09:32
538,539,flights,CO-186-IAH-MCO,19:00,19:14,22:15,22:29
539,540,flights,AA-518-MIA-JFK,06:40,06:54,09:25,09:28
540,541,aa,unknown,08:00,08:29,11:55,11:58
541,542,flights,UA-3925-IAD-ORF,08:41,08:42,09:54,9:43 a..
542,543,flights,unknown,19:45,19:58,10:330 p.m.,22:30
543,544,flights,AA-4344-ORD-DTW,11:45,12:13,14:00,14:10
544,545,flights,AA-1640-MIA-MCO,18:30,:630 p.m.,19:25,19:25
545,546,flights,UA-2830-MCO-CLT,15:27,15:27,17:05,17:17
546,547,flights,CO-58-DEN-IAH,11:25,11:32,14:50,15:31
547,548,flights,AA-204-LAX-MO,23:25,23:25,06:55,06:55
548,549,flights,unknown,06:00,05:56,07:23,07:17
549,550,flights,CO-1614-LAX-IAH,00:30,00:41,05:35,05:26
550,551,unknown,UA-2726-FLL-PHL,16:00,16:00,18:46,6:28 pm.
551,552, ,unknown,07:35,07:29,09:21,09:14
552,553,flights,CO-1090-BOS-IAH,09:45,10:19,13:16,13:19
553,554,flights,AA-3468-CVG-mia,07:00,07:25,99:55 a.m.,09:45
554,555,flights,UA-3515-IAD-MSP,08:15,08:12,10:06,09:56
555,556,flights,unknown,4::15 p.m.,16:29,19:55,19:39
556,557,aa,AA-616-DFW-dtw,9:05 am..,10:10,12:35,13:27
557,558,aa,CO-62-IAH-EWR,14:30,14:48,19:03,19:10
558,559,flights,CO-63-EWR-IAH,17:25,17:22,20:22,20:03
559,560,flights,unknown,11:50,12:12,15:50,16:09
560,561, ,CO-1023-IAH-DEN,11:40,11:56,13:17,13:14
561,562,flights,A-466-IAH-MIA,06:00,06:08,9::20 a.m.,9:0 5a.m.
562,563,flights,UA-3050-PHX-CLT,11:05,11:30,16:57,17:05
563,564,flights,CO-89-IAH-EWR,06:00,06:02,10:20,10:27
564,565,flights,CO-1088-CLE-IAH,08:40,08:40,10:54,10:56
565,566, ,AA-2957-DFFW-CVG,07:55,08:04,11:05,11:01
566,567,flights,unknown,10:15,10:18,12:10,11:56
567,568,flights,AA-3979-CVG-ORD,07:30,8:04a .m.,08:00,08:06
568,569,flights,unknown,13:00,14:04,14:35,15:30
569,570,flights,unknown,06:45,06:57,:45 a.m.,7:40 am..
570,571,flights,AA-3756-ORD-SLC,12:15,12:41,14:45,14:50
571,572,flights,UA-382-IAD-LAX,12:30,12:35,:319 p.m.,15:21
572,573,flights,UA-2945-PHL-CLT,00:00,03:11,13:45,13:15
573,574,flights,CO-47-IAH-LAX,19:10,8:25 p.mm.,20:56,21:52
574,575,flights,AA-271-MIA-LAX,11:35,11:52,14:25,14:27
575,576,unknown,NA,10:40,11:05,14:45,14:46
576,577,NA/,UA-248-PHX-ORD,12:57,13:32,17:15,17:34
577,578,aa,AA-4330-CVG-ORD,15:35,15:36,16:00,15:33
578,579,flights,unknown,07:15,07:21,10:35,10:36
579,580,flights,unknown,08:50,08:00,11:35,11:32
580,581,flights,AA-4307-ORD-DTW,18:45,18:55,21:10,20:53
581,582,flights,unknown,12:00 pm..,12:11,15:15,15:16
582,583,flights,CO-1694-LAX-IAH,19:15,19:15,00:21,00:21
583,584,flights,UA-843-LAX-ORD,13:55,14:10,19:53,19:58
584,585,flights,CO-1193-ewr-mco,:15 a.m.,09:14,12:18,12:09
585,586,aa,AA-3842-MSP-ORD,6:00 am..,06:56,07:30,07:51
586,587,flights,AA-643-MIA-ORD,07:10,07:30,09:35,09:31
587,588,flights,AA-1007-MIA-PHX,16:55,17:08,20:05,19:55
588,589,flights,AA-2525-DFW-MIA,07:25,07:39,11:100 a.m.,11:06
589,590,flights,unknown,15:05,16:28,18:23,18:38
590,591,flights,UA-938-DEN-ORD,16:16,:15 p.m.,19:35,7:36 .m.
591,592,flights,unknown,20:00,20:23,21:45,21:53
592,593,flights,CO-16-LAX-EWR,10:25,10:20 .am.,18:44,18:34
593,594,flights,unknown,07:05,07:05,10:31,10:47
594,595,flights,AA-400-DFW-JFK,10:40,11:01,14:59,3:04p .m.
595,596,flights,UA-664-ORDD-PHL,13:33,13:31,16:31,16:23
596,597,flights,UA-37-EWR-MCO,1:29 pp.m.,13:48,16:17,16:17
597,598,flights,AA-1522-SFO-ORD,23:55,13:55,05:50,05:50
598,599,unknown,UA-233-LAX-JFK,4:25 p..m.,44:25 p.m.,00:29,00:29
599,600,FLIGHTSTATs,AA-3823-LAX-DEN,21:00,21:00,00:15,00:15
600,601,flights,AA-2312-DFW-DTW,20:25,20:25,23:50,13:50
601,602, ,UA-2314-ATL-PHL,14:55,14:55,17:00,16:47
602,603,flights,AA-1165-JFK-MIA,06:59,07:22,10:34,10:04
603,604,NN/A,AA-431-MIA-SFO,08:35,08:51,11:50,11:44
604,605,flights,UA-257-JFK-SFO,14:30,14:26,18:15,17:42
605,606,flights,UA-3373-IAD-PHL,08:29,08:26,09:24,09:13
606,607,flights,unknown,14:53,15:01,16:48,16:59
607,608,flights,UA-828-SFO-ORD,23:08,23:08,05:11,05:11
608,609,flights,CO-4888-IAH-DAL,17:30,17:30,18:40,18:40
609,610,flights,UA-2704-DTW-PHX,11:15,11:15,13:40,14:00
610,611,FLIghtstats,unknown,20:20,20:39,21:20,21:20
611,612,flights,unknown,14:55,14:55,16:53,16:44
612,613,flights,UA-62-IAH-EWR,14:30,14:48,19:03,19:10
613,614,flights,AA-3804-PHL-ORD,14:35,14:44,16:05,3:43 .pm.
614,615,flights,AA-1917-JFK-MCO,14:55,15:27,17:55,17:43
615,616,flights,AA-2268-PHX-ORD,7:15 am..,07:22,01:35,11:06
616,617,flights,AA-4277-CVG-JFK,12:10,12:10,14:15,13:43
617,618,flights,AA-789-ORD-DEN,13:05,13:19,14:35,15:13
618,619,flights,UA-854-SFO-IAH,07:53,:749 a.m.,13:39,13:30
619,620, ,AA-415-BOS-ORD,08:35,08:56,10:40 am..,10:16
620,621,flights,AA-85-JFK-SFO,15:05,15:36,18:30,18:43
621,622,aa,AA-3786-IAH-ORD,16:00,16:12,18:40,18:15
622,623, ,AA-222-LAX-BOS,07:10,07:31,15:30,15:14
623,624,flights,CO-50-CLE-EWR,14:55,15:31,16:49,17:26
624,625,flights,unknown,11:55,11:55 .am.,18:17,17:38
625,626,flights,unknown,10:40,10:54,12:55,12:50
626,627,unknown,unknown,16:00,15:58,19:05,18:36
627,628,flights,AA-3809-PHX-LAX,06:00,06:10,06:40,06:19
628,629,flights,AA-59-JFK-SFO,07:10,07:39,10:45,11:12
629,630,panynj,AA-3859-IAH-ORD,07:10,07:16,09:40,09:32
630,631,aa,CO-1586-IAH-MCO,19:00,19:14,22:15,22:29
631,632,pnynj,unknown,06:40,06:54,09:25,09:28
632,633,panynj,UA-397-JFK-SOF,08:00,08:29,11:55 am.,11:58
633,634,panynj,UA-3925-IAd-orf,08:41,08:42,9:54 .am.,09:43
634,635,panynj,AA-1733-ORD-PHX,7:445 p.m.,19:58,22:30,22:30
635,636,panynj,AA-3-JFK-LAX,12:00,12:11,15:15,15:16
636,637,panynj,UA-2830-MCO-CLT,15:27,15:27,5:05 .pm.,17:17
637,638,panynj,CO-58-EDN-IAH,11:25,11:32,14:50,15:31
638,639,panynj,unknown,10:39,1033 a.m.,11:19,11:21
639,640,panynj,unknown,11:225 p.m.,23:25,6:55 am..,06:55
640,641,aa,UA-414-LAX-SFO,06:00,05:56,07:23,07:17
641,642,panynj,CO-1614-LAX-IAH,00:30,1:241 a.m.,5:35 am..,05:26
642,643,panynj,UA-2726-FLL-PHL,16:00,16:00,18:46,18:28
643,644,panynj,CO-52-IAH-LAX,07:35,07:29,09:21,09:14
644,645,panynj,CO-1090-BOS-IAH,09:45,10:19,13:16,13:19
645,646, ,AA-616-DFFW-DTW,09:05,10:10,12:35,13:27
646,647,aa,UA-3515--IAD-MSP,08:15,08:12,10:06,09:56
647,648,panynj,AA-3468-CVG-MIA,07:00,07:25,09:55,09:45
648,649,  panynj ,AA-484-DFW-MIA,16:15,4:29 p..m.,19:55,19:39
649,650, ,AA-1886-BOS-MIA,10:45,10:55,14:20,13:40
650,651,aa,CO-62-IAH-EWR,14:30,14:48,19:03,19:10
651,652,panynj,CO-1561-PHX-IAH,08:05,08:00,11:35a .m.,11:32 am.
652,653,aa,UA-2314-ATL-PHL,14:55,2:55p .m.,17:00,16:47
653,654, ,unknown,11:50,12:12,3:50 .pm.,16:09
654,655,panynj,CO-1023-IAH-DEN,11:40,11:56,13:17,13:14
655,656,panynj,unknown,06:00,06:08,09:20,09:05
656,657,panynj,unknown,11:05,11:30,16:57,17:05
657,658,panynj,CO-89-IAH-EWR,06:00,06:02,10:20,10:27
658,659,panynj,unknown,08:40,08:40,10:54,10:56
659,660,pnynj,unknown,10:15,10:18,12:10,11:56
660,661,aa,AA-1279-FDW-PHX,13:00,2:04 pm.,14:35,15:30
661,662,panynj,UA-854-SFO-IAH,75:3 a.m.,07:49,13:39,13:30
662,663,panynj,unknown,12:30,122:35 p.m.,15:19,15:21
663,664,panynj,AA-4344-ORD-DTW,11:45 .am.,12:13,14:00,14:10
664,665,aa,UA-257-JFK-SFO,14:30,14:26,18:15,17:42
665,666,panynj,U-2945-PHL-CLT,00:00,03:11,13:45,13:15
666,667,panynj,CO-63-EWR-IAH,17:25,17:22,20:02,20:03
667,668,aa,CO-47-IAH-LAX,7:10 .pm.,20:25,20:56,21:52
668,669,PANynj,AA-2050-ORD-MIA,10:40,11:05,14:45,14:46
669,670,panynj,UA-248-PHX-ORD,12:57,13:32,17:15,17:34
670,671,panynj,AA-4330-CVG-ORD,15:35,15:36,16:00,15:33
671,672,paynnj,AA-1434-DFW-MCO,07:15,07:21,10:35 a.mm.,10:36
672,673,panynj,AA-1640-MIA-MCO,18:30,18:30,19:25,19:25
673,674, ,AA-4307-ORD-DTW,18:45,18:55,21:10,20:53
674,675,panynj,CO-1694-LAX-IAH,19:15,19:15,00:21,00:21
675,676,panynj,UA-843-LAX-ORD,13:55,14:10,19:53,19:58
676,677,panynj,CO-1193-EWR-MCO,09:15,09:14,12:18,12:09
677,678,ppanynj,unknown,06:00,6:65 a.m.,07:30,07:51
678,679,panynj,AA-643-MIA-ORD,07:10,07:30,09:35,09:31
679,680,apnynj,AA-1007-MIA-PHX,16:55,17:08,20:05,:55 p.m.
680,681,PANYnj,UA-2906-PHL-MCO,15:50,16:28,18:23,18:38
681,682,panynj,UA-938-DEN-ORD,16:16,16:15,19:35,19:36
682,683,panynj,AA-1221-MCO-ORD,20:00,20:23,21:45,21:05
683,684,panynj,CO-166-LAX-EWR,10:02,10:20 am.,18:44,6:34 pm..
684,685,  panynj ,UA-2515-DFW-CLT,07:05,07:05,10:31,10:47
685,686,panynj,AA-400-DFW-JFK,10:40,11:01,2:5 9p.m.,15:04
686,687,panynj,UA-664-ORD-PHL,13:33,13:31,16:31,16:23
687,688, ,AA-3756-ORD-SLC,12:15,12:41,:45 p.m.,14:50
688,689,panynj,UA-37-EWR-MCO,13:29,1::48 p.m.,16:17,16:17
689,690,N/a,AA-1522-SFO-ORD,23:55,23:55,05:50,05:50
690,691,panynj,UA-233-LAX-JFK,16:25,16:25,00:29,00:29
691,692,aa,AA-3823-LAX-DEN,21:00,21:00,00:15,00:15
692,693,aa,unknown,20:25,20:25,23:50,23:50
693,694,panynj,unknown,06:59,07:22,10:34,10:04
694,695,PAnynj,unknown,08:35,08:51,11:50,11:44
695,696,paynj,UA-3373-IAD-PHL,08:29,08:26,09:24,09:13
696,697,panynj,AA-649-ORD-SNA,13:30,13:30,15:50,15:50
697,698,aa,CO-1250-MIA-IAH,14:53,15:01,16:48,16:59
698,699,panynj,UA-6273-YYYC-SFO,7:335 a.m.,07:27,09:43,08:45
699,700,panynj,UA-828-SFO-ORD,23:08,23:08,05:11,05:11
700,701,panynj,CO-488-8IAH-DAL,17:30,17:30,18:40,18:40
701,702,  panynj ,UA-858-PVG-FSO,13:45,13:32,08:27,08:02
702,703,panynj,UA-2704-DTW-PHX,11:15,11:15,13:40,14:00
703,704,panynj,AA-3063-SLC-LAX,20:20,20:39,21:20,21:20
704,705,panynj,unknown,14:55,14:55,16:53,16:44
705,706,aa,UA-62-IAH-EWR,14:30,14:48,19:03,19:10
706,707,panynj,UA-1500-IAH-GUA,08:55,09:16,11:45,11:56
707,708,panynj,AA-3804-PHL-ORD,14:35,14:44,16:05,15:43
708,709,unknown,AA-1917-JFK-MCO,14:55,3::27 p.m.,17:55,17:43
709,710,panynj,AA-2268-PHX-ORD,07:15,07:22,11:35,111:06 a.m.
710,711,aa,AA-4277-CVG-JFK,12:10 pm.,12:10,14:15,13:43
711,712,aa,AA-2957-DFW-CVG,07:55,08:04,11:05,11:01
712,713,aa,unknown,09:05,08:52,11:53,12:09
713,714, ,AA-789-ORD-DEN,13:05,13:19,14:35,3::13 p.m.
714,715,aa,AA-415-BOS-ORD,08:35,08:56,10:40,10:16
715,716,panynj,AA-85-JFK-SFO,15:05,15:36,18:30,18:43
716,717, ,unknown,07:30,08:04,08:00,8:06a .m.
717,718,panynj,AA-1544-SAN-ORD,11:25,11:40,17:25,16:56
718,719,unknown,unknown,16:00,16:12,18:40,18:15
719,720,panynj,AA-721-MIA-LAX,11:35,11:52,14:25,14:27
720,721,unknown,AA-2525-DFW-MIA,07:25,07:39,11:110 a.m.,11:06
721,722,  panynj ,CO-50-CLE-EWR,14:55,15:31,16:49,17:26
722,723,panynj,UA-3099-PHX-PHL,11:55,11:55 aa.m.,18:17,17:38
723,724,anynj,AA-4198-ORD-CLE,10:40,10:54,12:55,12:50
724,725,panynj,AA-044-MIA-MCO,06:45,06:57,07:45,7:40a .m.
725,726,panynj,CO-45-EWR-MIA,16:00,15:58,19:05,63:6 p.m.
726,727,panynj,AA-3809-PHX-LAX,06:00,06:10,06:40,06:19
727,728,aa,AA-59-JFK-SFO,07:10,07:39,10:45,11:12
728,729,panynj,AA-222-LAX-BOS,07:10,07:31,15:30,15:14
729,730,aa,unknown,07:10,07:16,09:40,09:32
730,731,flightexplorer,AA-1733-ORD-PHX,19:45,19:58,22:30,22:30
731,732,flightexplorer,CO-1586-IAH-MCO,19:00,19:14,22:15,1:029 p.m.
732,733,flightexplorer,UA-397-JFK-SFO,08:00,08:29,11:55,11:58
733,734,flightexplorer,UA-3925-IAD-ORF,08:41,08:42,09:54,09:43
734,735,flightexplorer,AA-1640-MIA-MCO,18:30,18:30,19:25,19:25
735,736,flightexplorer,AA-1544-SAN-ORD,11:25,11:40,17:25,16:56
736,737,aa,UA-5487-SFO-MRY,10:39,10:33,11:19,11:21
737,738,flightexplorer,AA-204-lax-mco,23:25,23:25,6:55a .m.,06:55
738,739, ,UA-414-LAX-SFO,06:00,05:56,07:23,07:17
739,740,flightexplorer,CO-1614-LAX-IAH,00:30,00:41,5:35 a.mm.,05:26
740,741,lightexplorer,unknown,12:15,12:41,14:45,2:50 .pm.
741,742,flighteexplorer,AA-3468-CVG-MIA,07:00,07:25,09:55,09:45
742,743,flgihtexplorer,AA-484-DFW-MIA,16:15,16:29,19:55,19:39
743,744,fflightexplorer,AA-616-DFW-DTW,09:05,10:10,12:35,13:27
744,745,flightexplorer,AA-446-DFW-PHL,11:50,12:12,15:50,16:09
745,746,flightexploerr,CO-1023-IAH-DEN,11:40,11:56,13:17,13:14
746,747,flighexplorer,AA-466-IAH-MIA,06:00,06:08,9:220 a.m.,09:05
747,748,flightexplorer,unknown,07:55,08:04,11:05,11:01
748,749,FLightexplorer,unknown,10:155 a.m.,10:18,12:10,11:56
749,750,flightexplorer,unknown,07:30,08:04,08:00,08:06
750,751,flightexplorer,AA-1279-DFW-PHX,13:00,14:04,14:35,15:30
